0, 1, 2, 3, 4, 5, 6, 7, 8, 9, True
0.003114,0.000329,0.018343,0.115443,0.076218,0.052454,0.033172,0.500214,0.024805,0.175908,3,
0.000521,0.807910,0.011669,0.002208,0.023235,0.024534,0.028208,0.029100,0.016245,0.056370,1,
0.005252,0.130426,0.049620,0.301389,0.028329,0.057450,0.101892,0.007908,0.250580,0.067155,6,
0.000001,0.011963,0.000029,0.000303,0.005952,0.004370,0.000042,0.880101,0.000001,0.097238,7,
0.006382,0.007300,0.002122,0.004134,0.077268,0.216233,0.045558,0.421013,0.038407,0.181582,4,
0.007020,0.000043,0.141689,0.065377,0.539692,0.024818,0.019601,0.013939,0.003295,0.184525,9,
0.014609,0.001672,0.059572,0.481204,0.053236,0.041156,0.052607,0.040910,0.167419,0.087616,3,
0.006899,0.003593,0.306892,0.047811,0.210316,0.017940,0.326696,0.004536,0.006742,0.068574,6,
0.003321,0.425743,0.011064,0.038009,0.046757,0.071276,0.070543,0.040516,0.122824,0.169947,1,
0.428278,0.000003,0.064071,0.184049,0.075359,0.118699,0.019033,0.006219,0.086800,0.017488,5,
0.003501,0.036764,0.007512,0.002195,0.352902,0.066791,0.060282,0.051884,0.016429,0.401740,9,
0.034694,0.000445,0.112091,0.028303,0.505367,0.125715,0.059278,0.003491,0.015869,0.114747,4,
0.004656,0.000185,0.739222,0.003099,0.169550,0.009898,0.061045,0.000771,0.000290,0.011285,2,
0.000521,0.807910,0.011669,0.002208,0.023235,0.024534,0.028208,0.029100,0.016245,0.056370,8,
0.044920,0.002762,0.214366,0.285685,0.024484,0.034690,0.298069,0.002292,0.080980,0.011752,5,
0.028076,0.000000,0.343777,0.008303,0.178518,0.027068,0.412544,0.000178,0.000051,0.001484,6,
0.000730,0.153529,0.064285,0.045644,0.220208,0.026886,0.101061,0.014165,0.018879,0.354614,9,
0.109167,0.000031,0.224862,0.398536,0.040201,0.021713,0.134463,0.010359,0.047273,0.013396,2,
0.002640,0.000000,0.000112,0.002139,0.002234,0.014964,0.000102,0.974315,0.000012,0.003482,7,
0.001995,0.045711,0.027234,0.128880,0.072294,0.130515,0.114522,0.172343,0.066176,0.240329,3,
0.000001,0.991049,0.007515,0.000058,0.000216,0.000213,0.000197,0.000500,0.000190,0.000063,1,
0.005252,0.130426,0.049620,0.301389,0.028329,0.057450,0.101892,0.007908,0.250580,0.067155,1,
0.003013,0.000001,0.002140,0.000317,0.519921,0.032993,0.003095,0.262118,0.000178,0.176224,9,
