0, 1, 2, 3, 4, 5, 6, 7, 8, 9, True
0.064673,0.000000,0.730406,0.141300,0.063621,0.000000,0.000000,0.000000,0.000000,0.000000,2,
0.000000,0.000000,0.863238,0.071495,0.065267,0.000000,0.000000,0.000000,0.000000,0.000000,2,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062050,0.000000,0.937950,7,
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,
0.000000,0.000000,0.000000,0.000000,0.628751,0.000000,0.371249,0.000000,0.000000,0.000000,4,
0.000000,0.000000,0.203932,0.000000,0.076410,0.000000,0.719658,0.000000,0.000000,0.000000,2,
0.340949,0.000000,0.066746,0.000000,0.301469,0.074624,0.077071,0.000000,0.072396,0.066746,4,
0.143954,0.000000,0.000000,0.856046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,
0.000000,0.000000,0.000000,0.000000,0.061361,0.064681,0.000000,0.750771,0.000000,0.123187,4,
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
0.063935,0.000000,0.000000,0.000000,0.000000,0.936065,0.000000,0.000000,0.000000,0.000000,5,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,7,
0.000000,0.000000,0.144521,0.000000,0.144451,0.000000,0.711028,0.000000,0.000000,0.000000,6,
0.068527,0.000000,0.069136,0.208099,0.077124,0.000000,0.000000,0.427668,0.000000,0.149447,7,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,6,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,7,
0.000000,0.000000,0.000000,0.000000,0.224826,0.000000,0.000000,0.420744,0.000000,0.354430,9,
0.163299,0.138003,0.065161,0.000000,0.130322,0.000000,0.351563,0.000000,0.081270,0.070382,2,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.376521,0.130834,0.492645,9,
0.000000,0.000000,0.000000,0.000000,0.000000,0.134058,0.000000,0.000000,0.865942,0.000000,8,
0.060182,0.000000,0.000000,0.000000,0.224091,0.064337,0.000000,0.218639,0.000000,0.432751,7,
0.000000,0.000000,0.000000,0.132412,0.000000,0.795555,0.000000,0.000000,0.000000,0.072033,5,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.935064,0.000000,0.064936,7,
0.000000,0.000000,0.709965,0.070599,0.000000,0.070600,0.148836,0.000000,0.000000,0.000000,2,
0.000000,0.000000,0.064070,0.000000,0.873666,0.000000,0.000000,0.000000,0.000000,0.062264,4,
0.000000,0.000000,0.000000,0.087350,0.000000,0.000000,0.000000,0.912650,0.000000,0.000000,7,
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,
0.070220,0.000000,0.000000,0.140710,0.335536,0.214899,0.000000,0.000000,0.000000,0.238635,5,
0.215096,0.000000,0.000000,0.206768,0.067776,0.000000,0.000000,0.000000,0.215097,0.295263,8,
0.131619,0.000000,0.000000,0.000000,0.000000,0.077169,0.000000,0.000000,0.791212,0.000000,8,
0.132894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.798332,0.068774,8,
0.000000,0.000000,0.684241,0.102228,0.057310,0.000000,0.000000,0.156221,0.000000,0.000000,2,
0.000000,0.431391,0.000000,0.000000,0.504170,0.000000,0.064439,0.000000,0.000000,0.000000,4,
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,5,
0.083170,0.000000,0.000000,0.000000,0.261717,0.655113,0.000000,0.000000,0.000000,0.000000,5,
0.000000,0.918067,0.000000,0.000000,0.081933,0.000000,0.000000,0.000000,0.000000,0.000000,1,
0.000000,0.650627,0.000000,0.222186,0.000000,0.063594,0.000000,0.063593,0.000000,0.000000,1,
0.062817,0.000000,0.871223,0.065960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,
0.000000,0.000000,0.000000,0.000000,0.934738,0.000000,0.000000,0.000000,0.000000,0.065262,4,
0.000000,0.000000,0.000000,0.083024,0.000000,0.000000,0.000000,0.916976,0.000000,0.000000,7,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,6,
0.000000,0.000000,0.000000,0.000000,0.269868,0.000000,0.000000,0.111534,0.000000,0.618599,9,
0.000000,0.000000,0.000000,0.000000,0.065987,0.000000,0.000000,0.076196,0.070543,0.787274,9,
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,
0.167751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.209429,0.622820,0,
0.000000,0.000000,0.073343,0.000000,0.000000,0.000000,0.926657,0.000000,0.000000,0.000000,6,
0.124668,0.000000,0.072617,0.072616,0.000000,0.065898,0.067926,0.000000,0.505706,0.090569,3,
0.000000,0.000000,0.000000,0.000000,0.066654,0.425137,0.000000,0.000000,0.374745,0.133464,5,
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,5,
0.000000,0.000000,0.000000,0.000000,0.363493,0.144032,0.418361,0.000000,0.074114,0.000000,6,
0.863466,0.000000,0.000000,0.000000,0.136534,0.000000,0.000000,0.000000,0.000000,0.000000,0,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.752374,0.000000,0.247626,4,
0.066422,0.203360,0.070015,0.085751,0.000000,0.000000,0.574451,0.000000,0.000000,0.000000,6,
