0, 1, 2, 3, 4, 5, 6, 7, 8, 9, True
0.012903,0.170088,0.335484,0.158944,0.048387,0.029032,0.051613,0.174194,0.009677,0.009677,2,
0.000000,0.902054,0.006453,0.009677,0.049098,0.003226,0.006455,0.006866,0.000041,0.016129,4,
0.009677,0.122581,0.016129,0.016214,0.199597,0.251613,0.012903,0.163667,0.022581,0.185038,4,
0.038710,0.070968,0.161290,0.041935,0.164516,0.209677,0.038710,0.127419,0.003226,0.143548,4,
0.001055,0.235321,0.013441,0.105946,0.177879,0.158817,0.006581,0.093130,0.005161,0.202670,3,
0.048387,0.151613,0.267742,0.289785,0.019355,0.045161,0.003226,0.139247,0.035484,0.000000,3,
0.012903,0.148566,0.022581,0.051613,0.259556,0.254916,0.041935,0.087097,0.016129,0.104704,5,
0.009677,0.048387,0.696774,0.012903,0.077419,0.009677,0.077419,0.025806,0.003226,0.038710,2,
0.006452,0.325806,0.106452,0.064516,0.174194,0.061290,0.019355,0.162159,0.000000,0.079777,9,
0.216129,0.112903,0.038710,0.064516,0.093548,0.319355,0.051613,0.070968,0.012903,0.019355,0,
0.000000,0.808805,0.000000,0.003251,0.000716,0.061290,0.112903,0.013035,0.000000,0.000000,1,
0.038710,0.276349,0.061290,0.313589,0.019565,0.100058,0.000000,0.129149,0.054839,0.006452,8,
0.000000,0.973316,0.006481,0.000000,0.000203,0.006560,0.009695,0.003733,0.000013,0.000000,1,
0.074194,0.019355,0.103226,0.054839,0.096774,0.116129,0.029032,0.383871,0.016129,0.106452,7,
0.000000,0.585539,0.009677,0.003451,0.139900,0.061895,0.165692,0.019575,0.003226,0.011046,6,
0.000000,0.998776,0.000002,0.000000,0.000000,0.000000,0.000007,0.000868,0.000000,0.000347,1,
0.016129,0.051613,0.709677,0.051613,0.038710,0.045161,0.029032,0.025806,0.019355,0.012903,2,
0.009677,0.054839,0.670968,0.045161,0.054839,0.041935,0.061290,0.041935,0.006452,0.012903,2,
0.000000,0.825791,0.000000,0.025806,0.003226,0.029032,0.041935,0.067757,0.000000,0.006452,1,
0.206452,0.067742,0.029032,0.061290,0.100000,0.254839,0.061290,0.174194,0.009677,0.035484,0,
0.051613,0.067742,0.280645,0.422581,0.000000,0.077419,0.012903,0.080645,0.006452,0.000000,3,
0.167742,0.100000,0.119355,0.190323,0.045161,0.248387,0.054839,0.029032,0.041935,0.003226,5,
0.000000,0.393435,0.000000,0.039756,0.079260,0.025806,0.000214,0.200514,0.003226,0.257789,9,
0.000000,0.398731,0.006452,0.041935,0.152373,0.039219,0.003226,0.309677,0.019355,0.029032,7,
0.029032,0.579889,0.035484,0.238738,0.000000,0.055520,0.003226,0.054885,0.003226,0.000000,3,
0.000000,0.790254,0.003226,0.019355,0.032258,0.016129,0.009731,0.074209,0.000000,0.054839,1,
0.009677,0.054839,0.006452,0.032258,0.090663,0.596434,0.003226,0.151613,0.009677,0.045161,0,
0.045161,0.096774,0.180645,0.067742,0.109677,0.080645,0.309677,0.035484,0.019355,0.054839,6,
0.029032,0.100000,0.364516,0.051613,0.106452,0.045161,0.216129,0.032258,0.016129,0.038710,6,
0.452419,0.048387,0.061290,0.038710,0.035484,0.150000,0.129032,0.022581,0.042742,0.019355,0,
0.000000,0.976220,0.006453,0.000000,0.003871,0.000000,0.003232,0.009901,0.000000,0.000323,1,
0.041935,0.167742,0.041935,0.025806,0.025806,0.561290,0.016129,0.087097,0.019355,0.012903,2,
0.012903,0.106452,0.019355,0.006452,0.063226,0.103226,0.522258,0.012903,0.069355,0.083871,6,
0.016129,0.315207,0.041935,0.354839,0.029954,0.129032,0.000000,0.093548,0.009677,0.009677,3,
0.009677,0.391211,0.054839,0.448662,0.001020,0.036482,0.003270,0.054839,0.000000,0.000000,3,
0.003226,0.054839,0.000000,0.016129,0.042063,0.016129,0.000000,0.596185,0.000000,0.271430,9,
0.006452,0.212903,0.400000,0.203226,0.009677,0.038710,0.051613,0.045161,0.016129,0.016129,2,
0.009677,0.029032,0.106509,0.731181,0.003226,0.029994,0.000000,0.064516,0.016129,0.009735,3,
0.012903,0.388330,0.019355,0.022581,0.143048,0.229032,0.023438,0.109701,0.009677,0.041935,9,
0.006452,0.381723,0.009677,0.009677,0.179296,0.129032,0.087147,0.161510,0.006452,0.029032,4,
0.029032,0.354839,0.312903,0.032258,0.041935,0.041935,0.109677,0.070968,0.003226,0.003226,2,
0.000000,0.895483,0.003226,0.032258,0.021815,0.000095,0.000000,0.034221,0.000000,0.012903,1,
