0, 1, 2, 3, 4, 5, 6, 7, 8, 9, True
0.000000,0.000000,0.476190,0.238095,0.000000,0.000000,0.000000,0.095238,0.095238,0.095238,8,
0.000000,0.000000,0.000000,0.004721,0.000944,0.001889,0.000000,0.988669,0.001889,0.001889,7,
0.026549,0.004425,0.123894,0.765487,0.000000,0.008850,0.000000,0.022124,0.044248,0.004425,3,
0.000000,0.995883,0.002287,0.000000,0.000915,0.000000,0.000000,0.000457,0.000457,0.000000,1,
0.000000,0.003155,0.924290,0.006309,0.022082,0.000000,0.041009,0.000000,0.000000,0.003155,2,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.785714,0.071429,0.142857,7,
0.000000,0.995883,0.002287,0.000000,0.000915,0.000000,0.000000,0.000457,0.000457,0.000000,1,
0.005128,0.000000,0.974359,0.015385,0.000000,0.000000,0.000000,0.005128,0.000000,0.000000,2,
0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.583333,0.000000,0.166667,7,
0.000000,0.000000,0.000000,0.004721,0.000944,0.001889,0.000000,0.988669,0.001889,0.001889,7,
0.037383,0.000000,0.009346,0.000000,0.214953,0.429907,0.000000,0.009346,0.205607,0.093458,5,
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,
0.040000,0.000000,0.080000,0.000000,0.000000,0.080000,0.000000,0.000000,0.760000,0.040000,8,
0.000000,0.000000,0.000000,0.002825,0.005650,0.002825,0.000000,0.906780,0.000000,0.081921,9,
0.007576,0.015152,0.007576,0.924242,0.000000,0.030303,0.000000,0.000000,0.007576,0.007576,2,
0.111111,0.000000,0.222222,0.074074,0.037037,0.296296,0.000000,0.037037,0.111111,0.111111,8,
0.000000,0.006211,0.049689,0.012422,0.720497,0.006211,0.000000,0.006211,0.000000,0.198758,4,
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,
0.000000,0.995883,0.002287,0.000000,0.000915,0.000000,0.000000,0.000457,0.000457,0.000000,1,
0.000000,0.000000,0.904762,0.095238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,
0.000000,0.000000,0.000000,0.012821,0.012821,0.000000,0.000000,0.153846,0.000000,0.820513,9,
0.000000,0.000000,0.000000,0.005025,0.422111,0.015075,0.000000,0.030151,0.005025,0.522613,9,
0.000000,0.000000,0.000000,0.833333,0.000000,0.000000,0.000000,0.166667,0.000000,0.000000,7,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,6,
0.000000,0.000000,0.000000,0.048780,0.097561,0.048780,0.000000,0.097561,0.146341,0.560976,9,
0.000000,0.000000,0.000000,0.059829,0.008547,0.008547,0.000000,0.564103,0.025641,0.333333,7,
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,
0.000000,0.995883,0.002287,0.000000,0.000915,0.000000,0.000000,0.000457,0.000457,0.000000,1,
0.007576,0.015152,0.007576,0.924242,0.000000,0.030303,0.000000,0.000000,0.007576,0.007576,3,
0.000000,0.000000,0.000000,0.002825,0.005650,0.002825,0.000000,0.906780,0.000000,0.081921,7,
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
0.000000,0.000000,0.016667,0.027778,0.266667,0.005556,0.000000,0.111111,0.066667,0.505556,9,
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,5,
0.381743,0.000000,0.024896,0.066390,0.008299,0.024896,0.033195,0.004149,0.381743,0.074689,8,
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,
0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.000000,0.875000,0.000000,0.000000,7,
0.058824,0.000000,0.058824,0.117647,0.000000,0.117647,0.000000,0.000000,0.647059,0.000000,8,
0.013699,0.027397,0.041096,0.013699,0.027397,0.000000,0.876712,0.000000,0.000000,0.000000,6,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,4,
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2,
0.000000,0.002268,0.003401,0.000000,0.002268,0.004535,0.986395,0.000000,0.000000,0.001134,6,
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,
0.000000,0.020408,0.081633,0.000000,0.000000,0.000000,0.897959,0.000000,0.000000,0.000000,6,
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3,
0.066667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.933333,0.000000,0,
0.000000,0.002268,0.003401,0.000000,0.002268,0.004535,0.986395,0.000000,0.000000,0.001134,6,
0.051471,0.000000,0.014706,0.029412,0.000000,0.014706,0.014706,0.000000,0.852941,0.022059,5,
0.090909,0.000000,0.000000,0.030303,0.575758,0.060606,0.000000,0.000000,0.060606,0.181818,9,
0.121951,0.000000,0.000000,0.000000,0.268293,0.024390,0.000000,0.073171,0.048780,0.463415,0,
0.000000,0.000000,0.000000,0.004721,0.000944,0.001889,0.000000,0.988669,0.001889,0.001889,7,
0.000000,0.005263,0.000000,0.036842,0.021053,0.023684,0.000000,0.752632,0.007895,0.152632,7,
0.000000,0.000000,0.000000,0.066667,0.000000,0.333333,0.000000,0.100000,0.100000,0.400000,3,
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
0.000000,0.995883,0.002287,0.000000,0.000915,0.000000,0.000000,0.000457,0.000457,0.000000,1,
0.050000,0.000000,0.000000,0.000000,0.000000,0.250000,0.250000,0.000000,0.450000,0.000000,5,
0.001629,0.000000,0.001629,0.008143,0.024430,0.000000,0.000000,0.037459,0.003257,0.923453,9,
0.221963,0.007009,0.024533,0.044393,0.010514,0.036215,0.023364,0.001168,0.573598,0.057243,9,
0.051471,0.000000,0.014706,0.029412,0.000000,0.014706,0.014706,0.000000,0.852941,0.022059,3,
0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.666667,0.000000,2,
0.010471,0.000000,0.005236,0.005236,0.879581,0.010471,0.057592,0.015707,0.000000,0.015707,4,
0.001629,0.000000,0.001629,0.008143,0.024430,0.000000,0.000000,0.037459,0.003257,0.923453,9,
0.001230,0.002460,0.023370,0.956950,0.000000,0.009840,0.000000,0.001230,0.002460,0.002460,3,
0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.100000,0.050000,0.600000,9,
0.000000,0.000000,0.000000,0.166667,0.166667,0.000000,0.583333,0.000000,0.000000,0.083333,6,
0.241611,0.073826,0.053691,0.006711,0.127517,0.026846,0.100671,0.013423,0.221477,0.134228,8,
0.000000,0.995883,0.002287,0.000000,0.000915,0.000000,0.000000,0.000457,0.000457,0.000000,1,
0.000000,0.008621,0.008621,0.006466,0.558190,0.006466,0.006466,0.023707,0.025862,0.355603,4,
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,
0.154762,0.000000,0.130952,0.000000,0.321429,0.035714,0.250000,0.000000,0.023810,0.083333,6,
0.221963,0.007009,0.024533,0.044393,0.010514,0.036215,0.023364,0.001168,0.573598,0.057243,3,
0.125000,0.125000,0.125000,0.250000,0.000000,0.125000,0.000000,0.250000,0.000000,0.000000,3,
0.000000,0.037037,0.740741,0.185185,0.000000,0.000000,0.000000,0.037037,0.000000,0.000000,2,
0.849372,0.000000,0.008368,0.016736,0.008368,0.004184,0.029289,0.008368,0.054393,0.020921,0,
0.221963,0.007009,0.024533,0.044393,0.010514,0.036215,0.023364,0.001168,0.573598,0.057243,8,
0.920091,0.000000,0.004566,0.006849,0.006849,0.006849,0.034247,0.000000,0.013699,0.006849,0,
0.007576,0.015152,0.007576,0.924242,0.000000,0.030303,0.000000,0.000000,0.007576,0.007576,3,
0.026549,0.004425,0.123894,0.765487,0.000000,0.008850,0.000000,0.022124,0.044248,0.004425,2,
0.001629,0.000000,0.001629,0.008143,0.024430,0.000000,0.000000,0.037459,0.003257,0.923453,9,
0.000000,0.995883,0.002287,0.000000,0.000915,0.000000,0.000000,0.000457,0.000457,0.000000,1,
0.875912,0.000000,0.072993,0.000000,0.021898,0.000000,0.007299,0.007299,0.000000,0.014599,0,
0.025316,0.006329,0.018987,0.000000,0.000000,0.000000,0.943038,0.000000,0.006329,0.000000,6,
0.000000,0.008696,0.017391,0.043478,0.078261,0.017391,0.000000,0.200000,0.017391,0.617391,7,
0.000000,0.003155,0.924290,0.006309,0.022082,0.000000,0.041009,0.000000,0.000000,0.003155,2,
0.000000,0.000000,0.000000,0.000000,0.002933,0.005865,0.000000,0.929619,0.000000,0.061584,7,
0.000000,0.008696,0.017391,0.043478,0.078261,0.017391,0.000000,0.200000,0.017391,0.617391,9,
0.016129,0.000000,0.177419,0.000000,0.725806,0.000000,0.032258,0.016129,0.000000,0.032258,2,
0.000000,0.000000,0.019231,0.932692,0.000000,0.009615,0.000000,0.000000,0.019231,0.019231,3,
0.063636,0.000000,0.000000,0.013636,0.136364,0.022727,0.000000,0.072727,0.113636,0.577273,9,
0.029412,0.000000,0.014706,0.000000,0.029412,0.830882,0.000000,0.044118,0.014706,0.036765,5,
0.000000,0.000000,0.000000,0.004721,0.000944,0.001889,0.000000,0.988669,0.001889,0.001889,7,
0.594828,0.000000,0.000000,0.008621,0.094828,0.017241,0.215517,0.008621,0.034483,0.025862,0,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,6,
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,
0.000000,0.000000,0.000000,0.004721,0.000944,0.001889,0.000000,0.988669,0.001889,0.001889,7,
0.000000,0.250000,0.250000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,6,
0.000000,0.008696,0.017391,0.043478,0.078261,0.017391,0.000000,0.200000,0.017391,0.617391,4,
0.000000,0.000000,0.000000,0.090909,0.000000,0.818182,0.000000,0.000000,0.090909,0.000000,5,
0.075949,0.012658,0.189873,0.025316,0.037975,0.000000,0.594937,0.000000,0.063291,0.000000,6,
0.027778,0.000000,0.000000,0.027778,0.027778,0.638889,0.000000,0.027778,0.166667,0.083333,5,
0.000000,0.000000,0.000000,0.000000,0.002933,0.005865,0.000000,0.929619,0.000000,0.061584,9,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1,
0.000000,0.000000,0.006173,0.000000,0.975309,0.006173,0.012346,0.000000,0.000000,0.000000,4,
0.000000,0.995883,0.002287,0.000000,0.000915,0.000000,0.000000,0.000457,0.000457,0.000000,1,
0.000000,0.000000,0.000000,0.866142,0.000000,0.102362,0.000000,0.000000,0.007874,0.023622,3,
0.416107,0.006711,0.053691,0.040268,0.120805,0.033557,0.053691,0.026846,0.114094,0.134228,9,
0.001629,0.000000,0.001629,0.008143,0.024430,0.000000,0.000000,0.037459,0.003257,0.923453,9,
0.000000,0.000000,0.000000,0.004721,0.000944,0.001889,0.000000,0.988669,0.001889,0.001889,7,
0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,5,
0.000000,0.000000,0.000000,0.000000,0.031250,0.000000,0.000000,0.656250,0.000000,0.312500,7,
0.058824,0.000000,0.058824,0.117647,0.000000,0.117647,0.000000,0.000000,0.647059,0.000000,8,
0.000000,0.000000,0.000000,0.000000,0.578313,0.000000,0.048193,0.012048,0.024096,0.337349,4,
0.284615,0.015385,0.030769,0.276923,0.000000,0.023077,0.015385,0.007692,0.300000,0.046154,8,
0.071429,0.000000,0.214286,0.000000,0.142857,0.214286,0.285714,0.000000,0.071429,0.000000,0,
0.000000,0.008696,0.017391,0.043478,0.078261,0.017391,0.000000,0.200000,0.017391,0.617391,9,
0.011494,0.000000,0.011494,0.000000,0.011494,0.114943,0.000000,0.000000,0.850575,0.000000,8,
0.010471,0.000000,0.005236,0.005236,0.879581,0.010471,0.057592,0.015707,0.000000,0.015707,4,
0.928571,0.000000,0.000000,0.000000,0.000000,0.071429,0.000000,0.000000,0.000000,0.000000,0,
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
0.111111,0.055556,0.000000,0.055556,0.000000,0.000000,0.111111,0.000000,0.555556,0.111111,8,
0.000000,0.000000,0.000000,0.454545,0.000000,0.090909,0.000000,0.454545,0.000000,0.000000,3,
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,
0.039370,0.000000,0.000000,0.007874,0.047244,0.803150,0.000000,0.000000,0.078740,0.023622,5,
0.063636,0.000000,0.000000,0.013636,0.136364,0.022727,0.000000,0.072727,0.113636,0.577273,9,
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,6,
0.000000,0.000000,0.006173,0.000000,0.975309,0.006173,0.012346,0.000000,0.000000,0.000000,0,
