0, 1, 2, 3, 4, 5, 6, 7, 8, 9, True
0.526140,0.000000,0.140447,0.046974,0.001537,0.122905,0.006766,0.000001,0.155160,0.000070,8,
0.000506,0.007505,0.000053,0.004086,0.020702,0.005330,0.000049,0.738113,0.004224,0.219431,7,
0.015201,0.244782,0.374292,0.265325,0.025915,0.028838,0.014916,0.004226,0.021452,0.005053,3,
0.000360,0.952468,0.018181,0.014454,0.005655,0.001254,0.001435,0.003371,0.000846,0.001975,1,
0.002043,0.054030,0.644137,0.001803,0.016416,0.001218,0.278975,0.000006,0.001111,0.000261,2,
0.006429,0.008314,0.001011,0.051089,0.046582,0.041411,0.000322,0.581951,0.033431,0.229459,7,
0.002991,0.744448,0.134819,0.021869,0.044591,0.006187,0.030141,0.002607,0.004794,0.007553,1,
0.009622,0.000715,0.932384,0.021924,0.001482,0.004081,0.026127,0.000001,0.003641,0.000024,2,
0.016876,0.004626,0.002408,0.062222,0.089645,0.081322,0.001044,0.370176,0.070129,0.301552,7,
0.002277,0.000441,0.000058,0.018230,0.011673,0.020486,0.000020,0.766682,0.016807,0.163327,7,
0.260890,0.000000,0.004147,0.007583,0.091686,0.241919,0.010107,0.001238,0.322575,0.059856,5,
0.003391,0.001681,0.959732,0.019491,0.000491,0.001489,0.012492,0.000001,0.001225,0.000006,2,
0.217745,0.000000,0.001272,0.062549,0.009269,0.320636,0.000251,0.003928,0.366943,0.017405,8,
0.001050,0.002344,0.000068,0.021567,0.007520,0.011090,0.000014,0.848889,0.008347,0.099110,9,
0.100621,0.000345,0.054150,0.496081,0.013778,0.170595,0.001881,0.006147,0.148523,0.007879,2,
0.317500,0.000001,0.019590,0.040140,0.032691,0.259931,0.007650,0.000603,0.309415,0.012479,8,
0.009602,0.075937,0.018459,0.007163,0.465929,0.025854,0.053939,0.035765,0.024269,0.283084,4,
0.000141,0.964159,0.009699,0.001055,0.013862,0.000411,0.006086,0.001110,0.000310,0.003167,1,
0.000172,0.948885,0.003451,0.021079,0.002689,0.001048,0.000156,0.019083,0.000651,0.002786,1,
0.059527,0.000929,0.026654,0.596945,0.013030,0.146369,0.000807,0.022592,0.119868,0.013280,2,
0.004367,0.031462,0.001753,0.008609,0.189692,0.022143,0.003307,0.254848,0.019460,0.464359,9,
0.073823,0.002798,0.036174,0.036074,0.324827,0.136761,0.040969,0.021467,0.137848,0.189260,9,
0.006154,0.008907,0.001128,0.012580,0.135676,0.032245,0.001568,0.320967,0.028632,0.452143,7,
0.005404,0.001575,0.215205,0.000361,0.054858,0.002409,0.716402,0.000004,0.002736,0.001046,6,
0.008976,0.000921,0.000560,0.006063,0.152279,0.039881,0.001552,0.194662,0.039119,0.555988,9,
0.001303,0.137261,0.000960,0.006353,0.111164,0.008938,0.001406,0.382135,0.007216,0.343265,7,
0.003169,0.058742,0.818259,0.008599,0.008889,0.002211,0.098054,0.000013,0.001868,0.000196,2,
0.000100,0.967847,0.016849,0.000967,0.006507,0.000235,0.006207,0.000269,0.000174,0.000845,1,
0.139708,0.000151,0.060503,0.385424,0.016414,0.200145,0.002841,0.003757,0.183173,0.007883,3,
0.001048,0.193806,0.001049,0.064861,0.013737,0.009710,0.000101,0.644524,0.006517,0.064646,7,
0.260801,0.000000,0.025024,0.429525,0.000197,0.140617,0.000104,0.000015,0.143673,0.000044,0,
0.021142,0.001646,0.002560,0.013844,0.225066,0.072010,0.004991,0.121557,0.070864,0.466320,9,
0.109081,0.000002,0.155270,0.619048,0.000254,0.061135,0.000391,0.000012,0.054783,0.000025,5,
0.188372,0.000002,0.003419,0.072416,0.027863,0.313014,0.000993,0.009342,0.342230,0.042348,8,
0.031547,0.013424,0.051107,0.681735,0.016336,0.089975,0.001321,0.032964,0.067979,0.013614,3,
0.000485,0.001704,0.000024,0.009143,0.005643,0.005915,0.000007,0.875125,0.004466,0.097487,7,
0.136211,0.000001,0.000608,0.071585,0.016356,0.326596,0.000158,0.031032,0.352484,0.064971,8,
0.002547,0.000061,0.235421,0.000055,0.008969,0.000516,0.751742,0.000000,0.000646,0.000044,6,
0.073493,0.004517,0.118066,0.023697,0.351505,0.093195,0.152633,0.004180,0.096234,0.082479,4,
0.077604,0.000157,0.246283,0.540554,0.002456,0.070333,0.002251,0.000185,0.059825,0.000352,2,
0.002342,0.000080,0.057894,0.000022,0.037587,0.000702,0.899987,0.000000,0.000930,0.000455,6,
0.002341,0.672032,0.141222,0.162829,0.005238,0.005962,0.002459,0.002797,0.003932,0.001188,3,
0.008127,0.003040,0.289687,0.000920,0.066208,0.004167,0.621674,0.000011,0.004552,0.001614,6,
0.308397,0.000000,0.317980,0.178759,0.000750,0.091680,0.003539,0.000002,0.098860,0.000033,3,
0.412467,0.000000,0.027719,0.000272,0.053145,0.066874,0.316599,0.000001,0.121073,0.001851,0,
0.007865,0.001928,0.035056,0.000276,0.344401,0.006552,0.566361,0.000148,0.007826,0.029588,6,
0.170783,0.000000,0.001157,0.102828,0.009658,0.327429,0.000167,0.011216,0.351561,0.025199,5,
0.022748,0.001226,0.001775,0.033996,0.120028,0.094419,0.001465,0.247508,0.087928,0.388906,9,
0.154340,0.000420,0.047065,0.104002,0.122290,0.237801,0.017101,0.010775,0.239026,0.067179,0,
0.000699,0.000162,0.000008,0.002797,0.010108,0.007577,0.000009,0.749894,0.006528,0.222218,7,
0.001510,0.001638,0.000076,0.012544,0.016215,0.013946,0.000035,0.756066,0.011256,0.186714,7,
0.018397,0.000327,0.000596,0.024808,0.079216,0.086035,0.000529,0.308537,0.081472,0.400083,3,
0.255074,0.000000,0.007114,0.250492,0.001235,0.236331,0.000145,0.000293,0.248507,0.000808,0,
0.000974,0.908567,0.026334,0.023864,0.015916,0.003375,0.003166,0.008788,0.002379,0.006636,1,
0.174985,0.000419,0.284195,0.075520,0.083065,0.143017,0.078795,0.000632,0.148140,0.011232,5,
0.006155,0.000102,0.000163,0.000770,0.196266,0.022544,0.002116,0.066556,0.025291,0.680036,9,
0.107451,0.000027,0.005238,0.008741,0.255645,0.165632,0.017610,0.010059,0.197343,0.232254,9,
0.004838,0.000132,0.000066,0.019686,0.016679,0.036963,0.000029,0.664479,0.032306,0.224822,3,
0.312504,0.000001,0.111019,0.219328,0.002938,0.170908,0.002841,0.000046,0.180007,0.000407,2,
0.149164,0.000028,0.139790,0.004373,0.165171,0.071963,0.365668,0.000065,0.091979,0.011798,4,
0.010749,0.000079,0.000300,0.001137,0.228984,0.033682,0.003373,0.050327,0.038463,0.632906,9,
0.020652,0.000031,0.033961,0.895567,0.000166,0.028195,0.000049,0.000192,0.021130,0.000056,3,
0.016722,0.069783,0.013714,0.085087,0.167702,0.069526,0.005473,0.251271,0.057296,0.263426,9,
0.033706,0.000005,0.573628,0.001088,0.007858,0.006107,0.369820,0.000000,0.007728,0.000060,6,
0.023393,0.000006,0.000118,0.003148,0.104763,0.081327,0.000589,0.096448,0.093850,0.596357,8,
0.000083,0.981565,0.009932,0.004170,0.001849,0.000276,0.000737,0.000746,0.000181,0.000462,1,
0.074957,0.000007,0.002155,0.001765,0.348906,0.102785,0.025034,0.005070,0.134750,0.304571,4,
0.054043,0.000000,0.129788,0.000003,0.000474,0.000988,0.812517,0.000000,0.002187,0.000000,2,
0.030131,0.000633,0.083385,0.001305,0.291651,0.021139,0.522376,0.000154,0.025347,0.023881,6,
0.078658,0.000026,0.001398,0.152158,0.026329,0.262973,0.000242,0.120074,0.250175,0.107967,3,
0.075358,0.012596,0.075146,0.233379,0.133581,0.172574,0.014318,0.043314,0.150785,0.088949,3,
0.002871,0.704833,0.117504,0.141483,0.009282,0.007791,0.003328,0.005080,0.005274,0.002555,2,
0.123081,0.000468,0.023336,0.118169,0.113295,0.244130,0.007973,0.027674,0.238882,0.102992,0,
0.089432,0.000157,0.005009,0.114912,0.070818,0.247201,0.001564,0.081126,0.238717,0.151064,8,
0.359534,0.000000,0.012213,0.237452,0.000280,0.185236,0.000106,0.000016,0.205085,0.000079,0,
0.046943,0.001139,0.060745,0.713079,0.005838,0.090980,0.000873,0.005269,0.071999,0.003136,3,
0.022900,0.009207,0.637102,0.274762,0.004787,0.023248,0.009166,0.000189,0.018244,0.000394,2,
0.009094,0.000032,0.000096,0.001805,0.114213,0.038320,0.000617,0.130196,0.042140,0.663488,9,
0.008667,0.597436,0.103519,0.113640,0.066510,0.024954,0.013257,0.025424,0.018763,0.027830,1,
0.144391,0.000001,0.157373,0.001032,0.061276,0.034704,0.549461,0.000002,0.050185,0.001575,0,
0.052737,0.000104,0.184328,0.001754,0.125873,0.023454,0.577351,0.000022,0.029146,0.005232,6,
0.023986,0.005676,0.004787,0.217469,0.047258,0.113310,0.000632,0.349787,0.091727,0.145367,7,
0.000439,0.001717,0.959389,0.000857,0.000217,0.000115,0.037165,0.000000,0.000100,0.000001,2,
0.011026,0.000928,0.000588,0.119831,0.018180,0.071260,0.000076,0.588881,0.057495,0.131734,7,
