0, 1, 2, 3, 4, 5, 6, 7, 8, 9, True
0.250209,0.000000,0.669276,0.000000,0.000000,0.000000,0.000000,0.000000,0.080515,0.000000,2,
0.000000,0.000000,0.000000,0.603653,0.000000,0.396347,0.000000,0.000000,0.000000,0.000000,3,
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,
0.000000,0.000000,0.000000,0.000000,0.000000,0.163454,0.000000,0.000000,0.836546,0.000000,8,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,7,
0.075114,0.073932,0.000000,0.181920,0.000000,0.080486,0.000000,0.000000,0.588548,0.000000,0,
0.000000,0.074844,0.000000,0.106820,0.000000,0.668956,0.000000,0.000000,0.000000,0.149380,5,
0.000000,0.000000,0.000000,0.000000,0.000000,0.078346,0.000000,0.761953,0.000000,0.159701,7,
0.000000,0.000000,0.000000,0.000000,0.855131,0.000000,0.000000,0.000000,0.000000,0.144869,4,
0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,
0.000000,0.077244,0.000000,0.080801,0.000000,0.685878,0.000000,0.000000,0.156077,0.000000,3,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,6,
0.073099,0.000000,0.000000,0.182578,0.000000,0.073785,0.000000,0.585605,0.000000,0.084933,7,
0.000000,0.000000,0.773656,0.000000,0.000000,0.000000,0.143777,0.082566,0.000000,0.000000,2,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,6,
0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,
0.000000,0.000000,0.077829,0.597338,0.000000,0.000000,0.000000,0.000000,0.324833,0.000000,2,
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,6,
0.000000,0.000000,0.000000,0.000000,0.075693,0.000000,0.000000,0.000000,0.160029,0.764277,9,
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,
0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,
0.000000,0.693856,0.000000,0.000000,0.217607,0.000000,0.000000,0.000000,0.000000,0.088536,1,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.928250,0.000000,0.071750,7,
0.000000,0.000000,0.000000,0.000000,0.077529,0.000000,0.000000,0.922471,0.000000,0.000000,7,
0.255427,0.000000,0.000000,0.000000,0.000000,0.161987,0.081861,0.000000,0.500725,0.000000,0,
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,
0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,5,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,6,
0.113461,0.000000,0.000000,0.647116,0.000000,0.000000,0.000000,0.076814,0.084145,0.078465,3,
0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,
0.000000,0.000000,0.678508,0.000000,0.321492,0.000000,0.000000,0.000000,0.000000,0.000000,4,
0.000000,0.000000,0.067188,0.932812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
0.000000,0.871012,0.000000,0.000000,0.000000,0.000000,0.000000,0.128988,0.000000,0.000000,3,
0.602374,0.000000,0.000000,0.248653,0.000000,0.073749,0.000000,0.000000,0.075224,0.000000,0,
0.090679,0.112142,0.084417,0.000000,0.000000,0.000000,0.077062,0.000000,0.635701,0.000000,8,
0.000000,0.000000,0.913468,0.000000,0.000000,0.000000,0.086532,0.000000,0.000000,0.000000,2,
0.682392,0.000000,0.000000,0.154625,0.000000,0.082619,0.000000,0.000000,0.080364,0.000000,0,
0.079957,0.000000,0.079102,0.246051,0.262907,0.252456,0.000000,0.079526,0.000000,0.000000,5,
0.000000,0.000000,0.000000,0.000000,0.079756,0.000000,0.000000,0.000000,0.000000,0.920244,9,
0.000000,0.000000,0.000000,0.684025,0.000000,0.000000,0.000000,0.233623,0.082352,0.000000,3,
0.000000,0.000000,0.000000,0.000000,0.163646,0.000000,0.000000,0.000000,0.000000,0.836354,9,
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,
0.000000,0.000000,0.090444,0.831671,0.000000,0.000000,0.000000,0.077885,0.000000,0.000000,3,
0.000000,0.000000,0.000000,0.202815,0.000000,0.000000,0.000000,0.388104,0.000000,0.409081,7,
0.000000,0.000000,0.000000,0.000000,0.907574,0.000000,0.000000,0.092426,0.000000,0.000000,4,
0.504111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.495889,0.000000,8,
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,7,
0.000000,0.000000,0.000000,0.921556,0.000000,0.078444,0.000000,0.000000,0.000000,0.000000,3,
0.075223,0.000000,0.000000,0.000000,0.000000,0.083930,0.000000,0.000000,0.840846,0.000000,8,
0.239051,0.000000,0.171216,0.000000,0.000000,0.000000,0.086927,0.000000,0.502807,0.000000,0,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497645,0.000000,0.502355,9,
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,9,
0.000000,0.000000,0.000000,0.089932,0.000000,0.818929,0.000000,0.000000,0.000000,0.091139,1,
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,6,
0.000000,0.000000,0.841422,0.000000,0.000000,0.000000,0.158578,0.000000,0.000000,0.000000,2,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,7,
0.145341,0.000000,0.000000,0.000000,0.000000,0.000000,0.854659,0.000000,0.000000,0.000000,6,
