0, 1, 2, 3, 4, 5, 6, 7, 8, 9, True
0.004764,0.000934,0.037019,0.034573,0.737779,0.016299,0.013126,0.051832,0.005225,0.098449,4,
0.000420,0.000020,0.006651,0.000022,0.001621,0.000759,0.989105,0.000004,0.001045,0.000354,6,
0.000407,0.814562,0.006559,0.069402,0.001384,0.002588,0.000489,0.098756,0.000952,0.004902,1,
0.198052,0.000176,0.015482,0.001467,0.000821,0.041722,0.717259,0.000116,0.023507,0.001397,6,
0.037584,0.267298,0.041757,0.021075,0.183259,0.076744,0.046642,0.034125,0.085767,0.205748,4,
0.060452,0.005852,0.323046,0.051553,0.117042,0.041497,0.237595,0.014951,0.039783,0.108229,6,
0.030748,0.004589,0.003856,0.094188,0.005689,0.304896,0.002442,0.028609,0.429450,0.095532,9,
0.009785,0.001076,0.939108,0.018690,0.004216,0.001335,0.019889,0.000263,0.004517,0.001121,2,
0.937324,0.000271,0.040781,0.002765,0.000263,0.010329,0.002785,0.000196,0.004930,0.000359,0,
0.001017,0.000991,0.005245,0.031808,0.069562,0.002728,0.000664,0.698960,0.002079,0.186946,7,
0.003542,0.010595,0.013196,0.010962,0.519246,0.010027,0.005953,0.008782,0.011170,0.406527,9,
0.127189,0.004477,0.021444,0.193634,0.004944,0.119072,0.003853,0.005835,0.492638,0.026915,3,
0.008989,0.010071,0.012985,0.105869,0.005535,0.795674,0.008954,0.003550,0.029616,0.018757,3,
0.003269,0.000260,0.012130,0.002034,0.855632,0.004674,0.008460,0.000371,0.001721,0.111449,4,
0.032634,0.043433,0.007521,0.372392,0.003629,0.131342,0.001899,0.042015,0.282827,0.082308,2,
0.001500,0.001399,0.004447,0.978383,0.000021,0.002204,0.000010,0.004376,0.005278,0.002381,3,
0.000710,0.001670,0.930540,0.002224,0.001305,0.000502,0.058607,0.000678,0.003579,0.000185,2,
0.010943,0.011877,0.113387,0.741002,0.000078,0.004791,0.000269,0.001133,0.115453,0.001066,3,
0.000045,0.000154,0.000204,0.031512,0.000798,0.000441,0.000009,0.941926,0.000213,0.024698,7,
0.003621,0.000090,0.003352,0.000140,0.754326,0.209341,0.021341,0.000443,0.001928,0.005418,4,
0.006370,0.003066,0.027538,0.004579,0.773823,0.008421,0.040222,0.015704,0.007507,0.112771,4,
