0, 1, 2, 3, 4, 5, 6, 7, 8, 9, True
0.681489,0.000000,0.075153,0.035155,0.080095,0.075716,0.027256,0.016517,0.003167,0.005453,4,
0.005021,0.125674,0.049089,0.298231,0.028470,0.056639,0.104777,0.008263,0.257078,0.066757,6,
0.000003,0.895095,0.099535,0.001258,0.000537,0.000582,0.001147,0.000294,0.001478,0.000072,1,
0.043408,0.002448,0.213773,0.287091,0.024281,0.034261,0.300526,0.002280,0.079897,0.012036,6,
0.003200,0.420746,0.010429,0.039257,0.046435,0.069788,0.073392,0.042152,0.126565,0.168036,4,
0.701309,0.000011,0.042877,0.012276,0.048940,0.107484,0.063053,0.001399,0.017357,0.005293,6,
0.005021,0.125674,0.049089,0.298231,0.028470,0.056639,0.104777,0.008263,0.257078,0.066757,9,
0.150311,0.000050,0.391226,0.246920,0.030894,0.044081,0.110252,0.000409,0.021158,0.004699,2,
0.701309,0.000011,0.042877,0.012276,0.048940,0.107484,0.063053,0.001399,0.017357,0.005293,0,
0.003354,0.000001,0.002110,0.000329,0.531310,0.033225,0.003024,0.243163,0.000157,0.183328,7,
0.000749,0.144811,0.063092,0.045639,0.220517,0.027246,0.106282,0.014694,0.017969,0.359001,9,
0.043408,0.002448,0.213773,0.287091,0.024281,0.034261,0.300526,0.002280,0.079897,0.012036,3,
0.005021,0.125674,0.049089,0.298231,0.028470,0.056639,0.104777,0.008263,0.257078,0.066757,3,
0.020729,0.000281,0.155030,0.007218,0.566386,0.037917,0.113683,0.005384,0.001057,0.092314,4,
0.005021,0.125674,0.049089,0.298231,0.028470,0.056639,0.104777,0.008263,0.257078,0.066757,2,
0.028525,0.004233,0.147404,0.420862,0.059437,0.119570,0.063070,0.002432,0.111701,0.042767,3,
0.000003,0.895095,0.099535,0.001258,0.000537,0.000582,0.001147,0.000294,0.001478,0.000072,2,
0.005021,0.125674,0.049089,0.298231,0.028470,0.056639,0.104777,0.008263,0.257078,0.066757,3,
0.000009,0.000043,0.000014,0.001267,0.000505,0.002380,0.000008,0.987193,0.000004,0.008577,7,
0.038019,0.000234,0.006445,0.006322,0.175904,0.473194,0.028764,0.127946,0.017220,0.125952,4,
0.000495,0.805973,0.011041,0.002467,0.023218,0.024363,0.029724,0.029425,0.017567,0.055725,4,
0.038019,0.000234,0.006445,0.006322,0.175904,0.473194,0.028764,0.127946,0.017220,0.125952,4,
0.043408,0.002448,0.213773,0.287091,0.024281,0.034261,0.300526,0.002280,0.079897,0.012036,5,
0.000495,0.805973,0.011041,0.002467,0.023218,0.024363,0.029724,0.029425,0.017567,0.055725,1,
0.003200,0.420746,0.010429,0.039257,0.046435,0.069788,0.073392,0.042152,0.126565,0.168036,1,
0.000749,0.144811,0.063092,0.045639,0.220517,0.027246,0.106282,0.014694,0.017969,0.359001,9,
0.000749,0.144811,0.063092,0.045639,0.220517,0.027246,0.106282,0.014694,0.017969,0.359001,4,
0.046678,0.000010,0.138209,0.187893,0.112526,0.051630,0.157984,0.238429,0.012460,0.054180,2,
0.000288,0.046459,0.833419,0.083351,0.006618,0.010394,0.005033,0.000365,0.013661,0.000412,3,
0.670806,0.000002,0.123039,0.056856,0.018293,0.053182,0.054879,0.000167,0.021493,0.001282,5,
