0, 1, 2, 3, 4, 5, 6, 7, 8, 9, True
0.087773,0.035717,0.486587,0.033255,0.005470,0.078064,0.029902,0.005660,0.231297,0.006275,2,
0.001623,0.000356,0.003810,0.941286,0.000063,0.035709,0.000049,0.005572,0.007003,0.004529,3,
0.004504,0.000197,0.040224,0.946140,0.000006,0.005222,0.000014,0.000181,0.003442,0.000070,3,
0.191143,0.004464,0.010000,0.003338,0.002775,0.285762,0.015447,0.001832,0.480130,0.005109,8,
0.000816,0.003620,0.000615,0.011601,0.004530,0.017614,0.000019,0.852070,0.002028,0.107087,7,
0.076914,0.050139,0.051905,0.142572,0.001579,0.372498,0.016223,0.001845,0.275972,0.010352,0,
0.009378,0.008443,0.002244,0.032943,0.013813,0.749205,0.001453,0.016626,0.055115,0.110780,5,
0.001087,0.010734,0.000845,0.012282,0.033848,0.079452,0.000302,0.615533,0.004848,0.241070,7,
0.003163,0.004412,0.005133,0.004692,0.651070,0.033313,0.005427,0.001369,0.005715,0.285705,4,
0.000016,0.000670,0.005300,0.000760,0.970170,0.000408,0.004870,0.002623,0.000111,0.015072,4,
0.012949,0.013514,0.008274,0.028142,0.042459,0.794086,0.026004,0.003744,0.042908,0.027920,3,
0.000365,0.000336,0.068805,0.002176,0.019424,0.002116,0.904703,0.000439,0.000495,0.001142,6,
0.039073,0.004994,0.010522,0.269958,0.001708,0.224163,0.000932,0.283909,0.091006,0.073735,7,
0.002084,0.015305,0.892646,0.010958,0.009595,0.001500,0.052286,0.005222,0.008601,0.001803,2,
0.001561,0.000019,0.008211,0.000021,0.000269,0.003404,0.985059,0.000002,0.001422,0.000033,6,
0.001166,0.000018,0.004801,0.989213,0.000002,0.002266,0.000005,0.000024,0.002423,0.000082,3,
0.109011,0.007117,0.427449,0.237275,0.001349,0.046205,0.009804,0.003218,0.156349,0.002224,2,
0.002817,0.000051,0.000130,0.032225,0.000163,0.946450,0.000022,0.001303,0.007648,0.009189,3,
0.000279,0.000108,0.005961,0.000008,0.001460,0.001009,0.990165,0.000003,0.000867,0.000140,6,
0.000691,0.000614,0.000690,0.005536,0.031487,0.002416,0.000445,0.317982,0.032974,0.607165,9,
0.000970,0.979193,0.008908,0.000769,0.000289,0.001131,0.001674,0.000994,0.005364,0.000706,1,
0.001350,0.000030,0.003657,0.000254,0.966313,0.015470,0.002907,0.000165,0.000133,0.009722,4,
0.006483,0.616977,0.061738,0.056747,0.050461,0.037294,0.097604,0.019050,0.022591,0.031056,1,
0.000259,0.000936,0.000207,0.008980,0.025271,0.015244,0.000048,0.526361,0.002668,0.420026,7,
0.000334,0.000005,0.000123,0.002430,0.001968,0.002105,0.000001,0.871671,0.001038,0.120325,7,
0.140366,0.018168,0.102297,0.021512,0.015853,0.213044,0.046552,0.015023,0.402282,0.024903,0,
0.000620,0.945133,0.002969,0.005663,0.000700,0.001593,0.000199,0.034568,0.003342,0.005212,1,
0.002259,0.000006,0.001056,0.003634,0.000070,0.992342,0.000225,0.000012,0.000286,0.000111,5,
0.000984,0.003025,0.019506,0.000825,0.022007,0.015382,0.931045,0.000272,0.001859,0.005094,6,
0.040224,0.032655,0.020048,0.528653,0.002666,0.171053,0.002044,0.048217,0.129714,0.024725,3,
0.000855,0.000559,0.023982,0.000390,0.898874,0.001190,0.060093,0.000612,0.001408,0.012038,4,
0.002313,0.784881,0.008674,0.046865,0.027873,0.016749,0.003326,0.038743,0.016142,0.054434,1,
0.012312,0.003330,0.623411,0.008392,0.239079,0.009568,0.090635,0.003790,0.002627,0.006857,4,
0.001209,0.000422,0.050744,0.933759,0.000004,0.001105,0.000026,0.000164,0.012488,0.000079,3,
0.929893,0.000015,0.002886,0.002088,0.000026,0.063333,0.000753,0.000012,0.000861,0.000132,0,
0.005665,0.895053,0.011877,0.004467,0.000664,0.001302,0.000384,0.009338,0.062130,0.009121,3,
0.593313,0.003465,0.027711,0.227619,0.002349,0.114284,0.002953,0.004074,0.019412,0.004819,0,
0.183626,0.012954,0.022228,0.003761,0.002872,0.045882,0.096453,0.000601,0.620291,0.011333,8,
0.017713,0.000264,0.918719,0.001461,0.000068,0.000420,0.056555,0.000053,0.004675,0.000072,2,
0.884857,0.000709,0.006020,0.069974,0.000513,0.031989,0.000576,0.000926,0.003656,0.000779,0,
0.111694,0.018650,0.470062,0.019451,0.162616,0.107548,0.042472,0.008345,0.019486,0.039677,5,
0.001142,0.001493,0.000727,0.022239,0.040903,0.004750,0.000053,0.142220,0.011173,0.775300,9,
0.005923,0.001620,0.010972,0.877604,0.000139,0.001062,0.000096,0.065560,0.029221,0.007803,3,
0.000535,0.014372,0.001855,0.023523,0.071828,0.002692,0.000335,0.288150,0.005145,0.591564,9,
0.000010,0.000005,0.995291,0.000040,0.000012,0.000008,0.004630,0.000000,0.000003,0.000000,2,
0.012489,0.009377,0.170588,0.609582,0.014754,0.017880,0.005192,0.064492,0.065968,0.029677,3,
0.000543,0.001274,0.000641,0.102774,0.000638,0.000655,0.000181,0.672907,0.002835,0.217553,7,
0.000074,0.000177,0.001895,0.000349,0.955587,0.007894,0.002393,0.005951,0.000192,0.025488,4,
0.230497,0.000838,0.024894,0.010949,0.000908,0.047237,0.002564,0.003262,0.671744,0.007107,8,
0.002253,0.001825,0.871051,0.089582,0.001427,0.004269,0.023512,0.001022,0.004617,0.000443,2,
0.044704,0.009287,0.006236,0.203185,0.003006,0.024101,0.000786,0.010342,0.509581,0.188772,3,
0.000018,0.000047,0.000101,0.004828,0.001897,0.000104,0.000000,0.960385,0.000021,0.032599,7,
0.007954,0.000327,0.038126,0.913367,0.000096,0.022627,0.000153,0.000987,0.015970,0.000393,3,
0.090381,0.000904,0.001046,0.003509,0.001595,0.119030,0.000601,0.001204,0.751308,0.030423,8,
0.239198,0.008489,0.099470,0.021959,0.004131,0.100705,0.100303,0.001158,0.418237,0.006350,0,
0.001638,0.008796,0.000629,0.064339,0.002352,0.010987,0.000116,0.509270,0.022221,0.379651,9,
0.823065,0.002136,0.043286,0.003299,0.015034,0.040036,0.059324,0.002705,0.004475,0.006640,0,
0.005740,0.050760,0.005053,0.031638,0.089483,0.021186,0.001526,0.042462,0.054835,0.697318,9,
0.017733,0.027141,0.015774,0.044362,0.151662,0.530072,0.049387,0.015193,0.029283,0.119394,1,
0.000270,0.000237,0.992552,0.002989,0.000581,0.000425,0.002586,0.000005,0.000305,0.000050,2,
0.001001,0.000007,0.007950,0.000003,0.003398,0.000317,0.986904,0.000001,0.000344,0.000076,6,
0.016476,0.007460,0.169942,0.005249,0.459078,0.008880,0.297275,0.007681,0.009426,0.018533,2,
0.000022,0.000045,0.000072,0.007740,0.000578,0.000053,0.000001,0.965992,0.000106,0.025390,7,
0.058404,0.004618,0.052994,0.001226,0.003594,0.012734,0.741638,0.000288,0.120634,0.003870,6,
0.995481,0.000004,0.002669,0.000049,0.000002,0.000532,0.001148,0.000002,0.000112,0.000002,0,
0.000651,0.000003,0.545876,0.000302,0.000193,0.000031,0.452868,0.000025,0.000047,0.000004,2,
0.003839,0.003418,0.003812,0.005902,0.491860,0.023737,0.002300,0.017564,0.010182,0.437386,4,
