0, 1, 2, 3, 4, 5, 6, 7, 8, 9, True
0.512926,0.000008,0.047662,0.000664,0.000434,0.048614,0.088210,0.000000,0.301455,0.000027,0,
0.191665,0.000180,0.000319,0.032021,0.014457,0.580296,0.000284,0.007992,0.145190,0.027595,5,
0.001240,0.008326,0.000205,0.000501,0.393187,0.015804,0.000630,0.019190,0.009713,0.551205,9,
0.000014,0.000536,0.000000,0.009677,0.000112,0.000665,0.000000,0.936087,0.000336,0.052573,7,
0.792276,0.000000,0.000044,0.000399,0.000020,0.191553,0.000251,0.000000,0.015454,0.000002,0,
0.003866,0.000087,0.024602,0.000003,0.022303,0.002664,0.943487,0.000000,0.002859,0.000129,6,
0.005084,0.016723,0.000181,0.026844,0.042624,0.046185,0.000038,0.229010,0.064608,0.568705,9,
0.017781,0.259441,0.219046,0.008042,0.107595,0.028872,0.103609,0.002564,0.206075,0.046974,6,
0.000063,0.018525,0.000004,0.012324,0.003693,0.003378,0.000000,0.868045,0.000521,0.093446,9,
0.001819,0.003360,0.000009,0.085546,0.002973,0.036593,0.000001,0.750559,0.008645,0.110496,3,
0.000023,0.005486,0.000001,0.004780,0.002077,0.001216,0.000000,0.809465,0.000513,0.176439,7,
0.419463,0.000001,0.000064,0.305072,0.000001,0.157528,0.000001,0.000112,0.117745,0.000012,0,
0.085161,0.000805,0.628196,0.202127,0.000000,0.006219,0.002696,0.000002,0.074795,0.000000,2,
0.048001,0.009263,0.002356,0.016509,0.268505,0.352435,0.004275,0.036962,0.065476,0.196218,9,
0.001033,0.004439,0.002104,0.000024,0.865532,0.007032,0.047646,0.000318,0.003426,0.068445,4,
0.000093,0.003393,0.000001,0.017979,0.001158,0.003686,0.000000,0.880882,0.001009,0.091800,7,
0.028300,0.046946,0.018346,0.713195,0.000317,0.043639,0.000217,0.014558,0.132815,0.001668,3,
0.008597,0.004282,0.400032,0.578560,0.000000,0.001297,0.000288,0.000005,0.006938,0.000000,3,
0.000150,0.927406,0.005551,0.019550,0.002606,0.001791,0.000236,0.036742,0.001288,0.004680,1,
0.002266,0.000015,0.029099,0.000000,0.003643,0.000469,0.960868,0.000000,0.003621,0.000019,6,
0.000303,0.907997,0.008771,0.034188,0.002226,0.002572,0.000281,0.035586,0.003048,0.005028,1,
0.114047,0.040579,0.037375,0.060655,0.090216,0.322368,0.020254,0.015783,0.241476,0.057247,0,
0.011226,0.098354,0.082113,0.750353,0.000036,0.011435,0.000362,0.002702,0.043325,0.000095,2,
0.664766,0.000002,0.002321,0.034108,0.000017,0.273316,0.000772,0.000007,0.024688,0.000002,0,
0.002776,0.722112,0.194528,0.021420,0.005498,0.006019,0.014525,0.002830,0.027020,0.003272,1,
0.100129,0.000127,0.000031,0.053548,0.009610,0.396433,0.000011,0.048060,0.248358,0.143693,9,
0.307440,0.000004,0.000871,0.000076,0.116012,0.173303,0.029278,0.000011,0.354937,0.018068,4,
0.002383,0.023689,0.000143,0.013748,0.099022,0.047360,0.000071,0.310081,0.012450,0.491052,4,
0.374113,0.000276,0.008396,0.040306,0.001631,0.251453,0.002779,0.000340,0.319513,0.001194,0,
0.002626,0.000034,0.035001,0.000002,0.003918,0.000976,0.955625,0.000000,0.001803,0.000015,6,
0.331988,0.000313,0.014490,0.009746,0.015076,0.533058,0.042071,0.000239,0.051875,0.001143,5,
0.118190,0.000254,0.327813,0.442908,0.000000,0.005561,0.000535,0.000001,0.104737,0.000000,3,
0.051932,0.000258,0.000106,0.003918,0.103955,0.187094,0.000211,0.010985,0.223651,0.417890,5,
0.099865,0.000007,0.000008,0.053391,0.000158,0.086565,0.000000,0.003769,0.743312,0.012925,8,
0.007063,0.008219,0.693730,0.000446,0.000909,0.001446,0.226045,0.000002,0.062057,0.000082,2,
0.099168,0.003191,0.026091,0.713494,0.000035,0.071744,0.000373,0.000899,0.084949,0.000055,3,
0.225077,0.005761,0.121673,0.047133,0.003734,0.130297,0.027084,0.000387,0.437216,0.001639,8,
0.484834,0.000007,0.000536,0.026470,0.000221,0.245556,0.000168,0.000107,0.241769,0.000332,0,
