0, 1, 2, 3, 4, 5, 6, 7, 8, 9, True
0.645012,0.000139,0.036265,0.000603,0.000199,0.013289,0.036875,0.000090,0.266989,0.000538,0,
0.155663,0.001868,0.005451,0.012798,0.004048,0.621293,0.002203,0.013607,0.151278,0.031790,5,
0.000471,0.001364,0.000244,0.000732,0.397618,0.014154,0.000253,0.012051,0.002897,0.570216,9,
0.000070,0.000049,0.000039,0.009472,0.000932,0.000458,0.000006,0.927807,0.000238,0.060929,7,
0.990557,0.000008,0.000066,0.000019,0.000018,0.007484,0.000042,0.000004,0.001765,0.000037,0,
0.000608,0.000043,0.005931,0.000044,0.001748,0.004449,0.985120,0.000006,0.001826,0.000224,6,
0.008068,0.001385,0.003802,0.032292,0.042596,0.006822,0.000267,0.087118,0.008516,0.809132,9,
0.076279,0.075411,0.304424,0.028076,0.122700,0.019498,0.166912,0.019929,0.126052,0.060718,6,
0.000039,0.001778,0.000183,0.007054,0.005353,0.000951,0.000005,0.894866,0.000160,0.089611,9,
0.002560,0.007214,0.001887,0.396447,0.001806,0.023192,0.000624,0.470821,0.034427,0.061020,3,
0.000045,0.000713,0.000114,0.012337,0.004415,0.000208,0.000003,0.790882,0.000372,0.190911,7,
0.407811,0.004983,0.017095,0.416684,0.004422,0.117140,0.004195,0.006852,0.013079,0.007739,0,
0.013434,0.000438,0.185311,0.769969,0.000139,0.009087,0.001644,0.000088,0.019631,0.000259,2,
0.019366,0.001966,0.026323,0.067341,0.333923,0.071642,0.002269,0.006438,0.005341,0.465390,9,
0.000298,0.000680,0.003910,0.000367,0.925112,0.003610,0.026410,0.000406,0.000678,0.038530,4,
0.000066,0.000064,0.000128,0.008721,0.003425,0.000724,0.000000,0.834850,0.000154,0.151868,7,
0.003697,0.002998,0.026919,0.911468,0.000443,0.002495,0.000160,0.008586,0.035544,0.007690,3,
0.002547,0.000107,0.446497,0.545850,0.000007,0.000760,0.000714,0.000104,0.003402,0.000012,3,
0.000058,0.963634,0.002501,0.007080,0.001586,0.000659,0.000137,0.020234,0.000470,0.003640,1,
0.000498,0.000066,0.018038,0.000093,0.001420,0.001329,0.977158,0.000003,0.001097,0.000300,6,
0.000280,0.957978,0.002476,0.005986,0.000850,0.001400,0.000178,0.024998,0.001540,0.004313,1,
0.168454,0.024408,0.024943,0.025451,0.007021,0.168196,0.016339,0.005001,0.498255,0.061931,0,
0.024035,0.129005,0.176221,0.452990,0.001104,0.035237,0.002101,0.005742,0.170401,0.003164,2,
0.905540,0.000018,0.000884,0.000669,0.000005,0.089078,0.000368,0.000021,0.003396,0.000021,0,
0.001422,0.972425,0.011096,0.000766,0.000312,0.002956,0.002998,0.000836,0.006521,0.000668,1,
0.045522,0.002190,0.007428,0.018553,0.014385,0.171826,0.002504,0.188692,0.170081,0.378820,9,
0.341653,0.001568,0.004546,0.001854,0.053642,0.160420,0.019073,0.002106,0.389622,0.025517,4,
0.001913,0.002632,0.002859,0.020748,0.095457,0.021863,0.000339,0.407249,0.005465,0.441475,4,
0.257162,0.000330,0.004078,0.003296,0.000116,0.280346,0.001061,0.000060,0.452616,0.000935,0,
0.003149,0.000069,0.023871,0.000031,0.001733,0.002109,0.966487,0.000007,0.002478,0.000066,6,
0.011032,0.000184,0.001047,0.001215,0.000112,0.974842,0.004559,0.000019,0.006723,0.000266,5,
0.021711,0.000066,0.325059,0.649907,0.000046,0.000189,0.000396,0.000162,0.002390,0.000072,3,
0.040537,0.001189,0.002262,0.002474,0.019321,0.301723,0.001568,0.009205,0.498619,0.123101,5,
0.317027,0.000943,0.003858,0.023937,0.000976,0.086995,0.000662,0.008359,0.537475,0.019768,8,
0.029242,0.004485,0.881965,0.004404,0.005245,0.002578,0.050513,0.000357,0.017497,0.003714,2,
0.132886,0.011394,0.094331,0.327187,0.005660,0.218094,0.009768,0.014920,0.175844,0.009915,3,
0.163057,0.002428,0.129972,0.054703,0.003066,0.061980,0.026243,0.000869,0.551776,0.005908,8,
0.951068,0.000059,0.003670,0.006265,0.000172,0.022813,0.000112,0.000083,0.014287,0.001470,0,
0.079059,0.002633,0.004995,0.020844,0.009478,0.715694,0.002301,0.090258,0.024036,0.050701,7,
0.111969,0.001167,0.004590,0.016080,0.001324,0.069658,0.000576,0.081275,0.649304,0.064056,8,
0.000304,0.000574,0.061257,0.919602,0.000106,0.000206,0.000078,0.014089,0.003494,0.000290,2,
0.101483,0.007818,0.331188,0.017189,0.000463,0.001204,0.003983,0.000343,0.534190,0.002139,2,
0.000655,0.002237,0.004933,0.000685,0.905844,0.005912,0.014570,0.001405,0.001561,0.062197,4,
0.317123,0.002070,0.007516,0.039847,0.002886,0.126092,0.000682,0.002009,0.432511,0.069264,8,
0.004327,0.025486,0.042705,0.008338,0.602703,0.005317,0.024304,0.006725,0.010150,0.269945,4,
0.005424,0.001658,0.880750,0.084509,0.000018,0.000786,0.002461,0.000045,0.024327,0.000023,2,
0.000014,0.000011,0.000078,0.000514,0.004279,0.000056,0.000003,0.979971,0.000014,0.015060,7,
0.000007,0.000011,0.994433,0.001537,0.000170,0.000110,0.003658,0.000006,0.000060,0.000008,2,
0.005133,0.003845,0.007423,0.002831,0.709811,0.048793,0.006649,0.007994,0.005662,0.201859,4,
0.013455,0.010676,0.003550,0.018342,0.021022,0.014066,0.000415,0.184582,0.037516,0.696375,9,
0.012364,0.001665,0.754666,0.173639,0.001014,0.000875,0.010976,0.000619,0.042586,0.001598,2,
0.049410,0.002490,0.017624,0.350251,0.000602,0.494453,0.000558,0.002817,0.074057,0.007738,3,
0.000882,0.000603,0.081707,0.815640,0.003969,0.000693,0.000375,0.078598,0.010556,0.006976,3,
0.104082,0.018384,0.109750,0.008494,0.011830,0.035885,0.321800,0.000933,0.376041,0.012800,8,
0.000631,0.001388,0.008795,0.009276,0.745552,0.004782,0.002681,0.002337,0.002728,0.221829,4,
0.001477,0.000044,0.009648,0.983840,0.000002,0.002011,0.000004,0.000134,0.002820,0.000019,3,
0.000031,0.000009,0.288282,0.000255,0.000054,0.000012,0.711343,0.000001,0.000012,0.000001,6,
0.012476,0.003248,0.003317,0.005847,0.207415,0.232890,0.003505,0.042410,0.067002,0.421891,5,
