0, 1, 2, 3, 4, 5, 6, 7, 8, 9, True
0.000000,0.000000,0.000000,0.096774,0.467742,0.006452,0.022581,0.016129,0.022581,0.367742,4,
0.306452,0.000000,0.009677,0.006452,0.019355,0.158065,0.003226,0.000000,0.493548,0.003226,0,
0.961290,0.000000,0.012903,0.003226,0.000000,0.003226,0.006452,0.000000,0.012903,0.000000,0,
0.187097,0.012903,0.038710,0.077419,0.122581,0.038710,0.006452,0.100000,0.200000,0.216129,0,
0.000000,0.938710,0.032258,0.000000,0.025806,0.000000,0.000000,0.003226,0.000000,0.000000,1,
0.000000,0.987097,0.000000,0.003226,0.009677,0.000000,0.000000,0.000000,0.000000,0.000000,1,
0.035484,0.000000,0.712903,0.103226,0.016129,0.003226,0.096774,0.000000,0.032258,0.000000,2,
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,
0.919355,0.000000,0.012903,0.009677,0.000000,0.012903,0.019355,0.000000,0.025806,0.000000,8,
0.074194,0.025806,0.570968,0.054839,0.058065,0.080645,0.067742,0.000000,0.054839,0.012903,2,
0.000000,0.619355,0.238710,0.032258,0.000000,0.016129,0.064516,0.000000,0.029032,0.000000,1,
0.800000,0.003226,0.012903,0.009677,0.096774,0.041935,0.009677,0.009677,0.009677,0.006452,0,
0.000000,0.000000,0.000000,0.009677,0.003226,0.003226,0.000000,0.980645,0.000000,0.003226,7,
0.077419,0.000000,0.112903,0.012903,0.000000,0.780645,0.003226,0.000000,0.012903,0.000000,5,
0.000000,0.000000,0.012903,0.977419,0.000000,0.006452,0.000000,0.000000,0.003226,0.000000,3,
0.000000,0.003226,0.003226,0.000000,0.612903,0.003226,0.000000,0.012903,0.006452,0.358065,4,
0.000000,0.006452,0.829032,0.074194,0.019355,0.006452,0.009677,0.051613,0.003226,0.000000,2,
0.000000,0.000000,0.009677,0.009677,0.006452,0.929032,0.000000,0.032258,0.009677,0.003226,5,
0.341935,0.000000,0.041935,0.041935,0.016129,0.000000,0.009677,0.003226,0.525806,0.019355,8,
0.019355,0.112903,0.000000,0.167742,0.161290,0.287097,0.000000,0.058065,0.074194,0.119355,9,
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,
0.090323,0.000000,0.070968,0.448387,0.012903,0.064516,0.009677,0.009677,0.280645,0.012903,8,
0.119355,0.000000,0.200000,0.274194,0.038710,0.080645,0.006452,0.116129,0.116129,0.048387,3,
0.922581,0.000000,0.003226,0.003226,0.000000,0.032258,0.003226,0.035484,0.000000,0.000000,0,
0.000000,0.083871,0.006452,0.035484,0.200000,0.003226,0.000000,0.393548,0.000000,0.277419,7,
0.000000,0.022581,0.022581,0.016129,0.009677,0.032258,0.887097,0.000000,0.006452,0.003226,6,
0.012903,0.000000,0.041935,0.838710,0.000000,0.045161,0.000000,0.006452,0.048387,0.006452,3,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,6,
0.019355,0.029032,0.090323,0.045161,0.454839,0.009677,0.325806,0.019355,0.000000,0.006452,6,
0.022581,0.000000,0.000000,0.064516,0.016129,0.232258,0.000000,0.041935,0.319355,0.303226,8,
0.000000,0.000000,0.000000,0.009677,0.003226,0.003226,0.000000,0.903226,0.003226,0.077419,7,
0.006452,0.000000,0.100000,0.035484,0.506452,0.038710,0.200000,0.009677,0.022581,0.080645,4,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.987097,0.000000,0.012903,7,
0.025806,0.000000,0.041935,0.003226,0.858065,0.003226,0.012903,0.019355,0.009677,0.025806,4,
0.006452,0.000000,0.000000,0.003226,0.383871,0.000000,0.003226,0.006452,0.003226,0.593548,4,
0.019355,0.503226,0.345161,0.006452,0.054839,0.003226,0.035484,0.009677,0.003226,0.019355,1,
0.016129,0.000000,0.070968,0.300000,0.019355,0.067742,0.000000,0.258065,0.216129,0.051613,8,
0.006452,0.019355,0.096774,0.048387,0.632258,0.006452,0.003226,0.000000,0.006452,0.180645,2,
0.009677,0.000000,0.045161,0.003226,0.016129,0.187097,0.735484,0.000000,0.000000,0.003226,6,
0.977419,0.000000,0.000000,0.006452,0.003226,0.006452,0.000000,0.003226,0.000000,0.003226,0,
0.325806,0.051613,0.009677,0.212903,0.041935,0.019355,0.000000,0.003226,0.196774,0.138710,3,
0.000000,0.000000,0.000000,0.006452,0.000000,0.003226,0.000000,0.987097,0.000000,0.003226,7,
0.032258,0.035484,0.064516,0.096774,0.022581,0.029032,0.003226,0.196774,0.287097,0.232258,9,
0.819355,0.000000,0.051613,0.006452,0.061290,0.003226,0.032258,0.003226,0.012903,0.009677,0,
0.025806,0.000000,0.016129,0.003226,0.696774,0.025806,0.070968,0.070968,0.019355,0.070968,4,
0.006452,0.000000,0.906452,0.016129,0.041935,0.009677,0.019355,0.000000,0.000000,0.000000,2,
0.000000,0.000000,0.000000,0.000000,0.003226,0.000000,0.000000,0.090323,0.000000,0.906452,7,
0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,
