0, 1, 2, 3, 4, 5, 6, 7, 8, 9, True
0.025663,0.115293,0.017963,0.099448,0.076012,0.101977,0.060561,0.021781,0.298638,0.182663,8,
0.494939,0.000029,0.098454,0.070900,0.034901,0.066585,0.101515,0.000476,0.130665,0.001536,0,
0.016164,0.140245,0.185372,0.139307,0.057215,0.060869,0.218551,0.006785,0.136205,0.039287,3,
0.005617,0.047149,0.125560,0.061877,0.275256,0.030973,0.278008,0.004119,0.035883,0.135557,1,
0.000708,0.050607,0.007662,0.000063,0.020972,0.009626,0.908713,0.000122,0.000060,0.001467,6,
0.017898,0.034124,0.054480,0.396256,0.044975,0.062310,0.058273,0.002873,0.295023,0.033789,1,
0.038863,0.000018,0.007568,0.001313,0.494709,0.157348,0.015903,0.054454,0.002855,0.226969,5,
0.016342,0.334101,0.043094,0.024651,0.068182,0.070241,0.160152,0.036270,0.097215,0.149752,0,
0.002093,0.188358,0.040525,0.001571,0.170265,0.014247,0.311758,0.021218,0.004825,0.245141,6,
0.016342,0.334101,0.043094,0.024651,0.068182,0.070241,0.160152,0.036270,0.097215,0.149752,6,
0.017898,0.034124,0.054480,0.396256,0.044975,0.062310,0.058273,0.002873,0.295023,0.033789,3,
0.122042,0.004375,0.006964,0.022972,0.064559,0.193803,0.042199,0.012727,0.463006,0.067352,5,
0.017898,0.034124,0.054480,0.396256,0.044975,0.062310,0.058273,0.002873,0.295023,0.033789,8,
0.106548,0.000794,0.259965,0.314227,0.042069,0.035869,0.149149,0.000834,0.086281,0.004265,5,
0.116046,0.000022,0.697485,0.059483,0.032399,0.026987,0.062334,0.000222,0.004142,0.000879,2,
0.000018,0.979322,0.015693,0.000874,0.000879,0.000647,0.000764,0.000288,0.001462,0.000053,1,
0.186949,0.000165,0.373860,0.050770,0.093769,0.028289,0.138908,0.080898,0.020696,0.025696,2,
0.014814,0.035275,0.688196,0.015602,0.064828,0.135747,0.008507,0.002721,0.033808,0.000500,8,
0.041029,0.000079,0.416406,0.001832,0.263303,0.017250,0.242826,0.001895,0.000401,0.014980,2,
0.016342,0.334101,0.043094,0.024651,0.068182,0.070241,0.160152,0.036270,0.097215,0.149752,4,
0.045577,0.000587,0.014824,0.063715,0.166578,0.291529,0.008373,0.113767,0.026500,0.268549,3,
0.010021,0.023501,0.004985,0.031376,0.072960,0.100366,0.019923,0.267626,0.067570,0.401672,9,
0.012195,0.055230,0.099393,0.084915,0.106102,0.115742,0.138911,0.161062,0.059541,0.166908,7,
0.054388,0.000569,0.108253,0.537664,0.068611,0.120931,0.016363,0.000816,0.077311,0.015094,3,
0.098077,0.001492,0.024340,0.105475,0.044017,0.136453,0.046789,0.001934,0.527067,0.014356,8,
0.010021,0.023501,0.004985,0.031376,0.072960,0.100366,0.019923,0.267626,0.067570,0.401672,9,
0.004402,0.087074,0.022628,0.008488,0.254284,0.027708,0.157928,0.017069,0.019854,0.400564,1,
0.445326,0.000043,0.163362,0.102638,0.104040,0.109284,0.041750,0.001722,0.021953,0.009879,6,
0.005815,0.366401,0.001512,0.219054,0.011618,0.101366,0.000224,0.187506,0.011237,0.095268,5,
0.220691,0.000009,0.352082,0.290609,0.043743,0.047449,0.028546,0.000161,0.015411,0.001299,2,
0.021828,0.000460,0.062867,0.653197,0.041971,0.027669,0.012533,0.014015,0.136306,0.029154,3,
0.054388,0.000569,0.108253,0.537664,0.068611,0.120931,0.016363,0.000816,0.077311,0.015094,3,
0.016342,0.334101,0.043094,0.024651,0.068182,0.070241,0.160152,0.036270,0.097215,0.149752,3,
0.258080,0.079418,0.011308,0.001274,0.001974,0.486191,0.011449,0.000680,0.147787,0.001839,8,
0.000080,0.952016,0.018427,0.009938,0.002760,0.002644,0.000814,0.000487,0.012650,0.000183,1,
0.470487,0.000005,0.062577,0.020804,0.134659,0.187916,0.011009,0.047970,0.029807,0.034765,9,
0.106548,0.000794,0.259965,0.314227,0.042069,0.035869,0.149149,0.000834,0.086281,0.004265,8,
0.045951,0.000055,0.252884,0.001275,0.089005,0.010591,0.594961,0.000528,0.002403,0.002347,6,
0.780925,0.000000,0.096104,0.067512,0.021152,0.024430,0.002610,0.000281,0.006735,0.000252,2,
0.122042,0.004375,0.006964,0.022972,0.064559,0.193803,0.042199,0.012727,0.463006,0.067352,8,
0.002093,0.188358,0.040525,0.001571,0.170265,0.014247,0.311758,0.021218,0.004825,0.245141,6,
0.076293,0.000029,0.663522,0.118376,0.032465,0.010114,0.078211,0.006244,0.011964,0.002781,2,
0.016342,0.334101,0.043094,0.024651,0.068182,0.070241,0.160152,0.036270,0.097215,0.149752,0,
0.000018,0.979322,0.015693,0.000874,0.000879,0.000647,0.000764,0.000288,0.001462,0.000053,1,
0.025663,0.115293,0.017963,0.099448,0.076012,0.101977,0.060561,0.021781,0.298638,0.182663,8,
0.022035,0.000011,0.304724,0.146491,0.414769,0.028254,0.017772,0.006041,0.004598,0.055305,4,
0.064343,0.231438,0.039917,0.095983,0.001660,0.245689,0.006473,0.000100,0.313178,0.001218,2,
0.025663,0.115293,0.017963,0.099448,0.076012,0.101977,0.060561,0.021781,0.298638,0.182663,9,
0.054388,0.000569,0.108253,0.537664,0.068611,0.120931,0.016363,0.000816,0.077311,0.015094,3,
0.002711,0.011878,0.043066,0.024127,0.326527,0.037675,0.113033,0.062546,0.010034,0.368403,9,
0.017898,0.034124,0.054480,0.396256,0.044975,0.062310,0.058273,0.002873,0.295023,0.033789,3,
0.002095,0.013963,0.026167,0.002741,0.037370,0.023066,0.893185,0.000026,0.000494,0.000894,1,
0.000018,0.979322,0.015693,0.000874,0.000879,0.000647,0.000764,0.000288,0.001462,0.000053,1,
0.122042,0.004375,0.006964,0.022972,0.064559,0.193803,0.042199,0.012727,0.463006,0.067352,9,
0.000672,0.041305,0.003966,0.058154,0.054612,0.040978,0.000457,0.589196,0.000413,0.210247,4,
0.016342,0.334101,0.043094,0.024651,0.068182,0.070241,0.160152,0.036270,0.097215,0.149752,6,
0.220691,0.000009,0.352082,0.290609,0.043743,0.047449,0.028546,0.000161,0.015411,0.001299,5,
0.005917,0.063148,0.011090,0.007212,0.060684,0.064103,0.048855,0.413244,0.020396,0.305351,7,
