0, 1, 2, 3, 4, 5, 6, 7, 8, 9, True
0.158127,0.000027,0.451329,0.010462,0.036801,0.053684,0.200869,0.000014,0.087570,0.001118,2,
0.133674,0.000735,0.296388,0.031081,0.135160,0.099454,0.153029,0.000580,0.136722,0.013177,2,
0.011293,0.000059,0.000146,0.009546,0.064709,0.060820,0.000152,0.297320,0.052387,0.503567,7,
0.001180,0.828642,0.015816,0.090346,0.010279,0.005575,0.000735,0.036185,0.004218,0.007025,1,
0.016670,0.305066,0.370183,0.095588,0.081160,0.027926,0.057207,0.004941,0.029797,0.011463,1,
0.230450,0.000000,0.631358,0.000245,0.000198,0.006038,0.115262,0.000000,0.016450,0.000000,2,
0.001875,0.001242,0.973888,0.007891,0.000206,0.000567,0.013562,0.000000,0.000768,0.000001,2,
0.213469,0.000003,0.271468,0.003229,0.046166,0.054872,0.307646,0.000005,0.101891,0.001252,4,
0.003291,0.000268,0.491757,0.000241,0.005490,0.000739,0.496687,0.000000,0.001499,0.000027,2,
0.084916,0.001258,0.031991,0.031390,0.308293,0.147577,0.031591,0.019058,0.171913,0.172015,4,
0.071121,0.000007,0.020263,0.755983,0.000542,0.085064,0.000058,0.000407,0.066374,0.000182,3,
0.029332,0.001365,0.003014,0.046321,0.139911,0.113652,0.001599,0.207811,0.102793,0.354201,4,
0.394328,0.000000,0.019374,0.030795,0.015580,0.235322,0.003665,0.000165,0.297055,0.003717,0,
0.359903,0.000000,0.004217,0.026190,0.010665,0.272962,0.000787,0.000343,0.319343,0.005591,5,
0.000666,0.000013,0.000002,0.013976,0.001264,0.009974,0.000000,0.908673,0.005404,0.060028,7,
0.027127,0.000051,0.506477,0.001240,0.016011,0.006665,0.429580,0.000001,0.012675,0.000173,6,
0.073619,0.000026,0.001391,0.303563,0.013484,0.260789,0.000063,0.105044,0.191987,0.050033,7,
0.003648,0.001667,0.200082,0.000235,0.039220,0.001539,0.749991,0.000004,0.002967,0.000646,6,
0.004392,0.000006,0.000010,0.038460,0.003354,0.044295,0.000001,0.779549,0.026158,0.103775,7,
0.013541,0.000117,0.000345,0.006434,0.122862,0.058471,0.000642,0.168644,0.056112,0.572832,9,
0.004257,0.173445,0.069036,0.001990,0.368217,0.007076,0.303491,0.003064,0.009925,0.059499,2,
0.021361,0.004293,0.003355,0.094248,0.091599,0.099925,0.000852,0.342240,0.081941,0.260187,9,
0.242403,0.000032,0.352443,0.039472,0.031745,0.110166,0.066728,0.000061,0.155181,0.001768,8,
0.011301,0.257345,0.031376,0.055643,0.233077,0.040944,0.015417,0.127695,0.039123,0.188080,7,
0.030942,0.000023,0.000275,0.025185,0.057933,0.138020,0.000151,0.241603,0.117188,0.388681,5,
0.000660,0.000454,0.000017,0.020431,0.003403,0.008777,0.000002,0.889658,0.005113,0.071484,7,
0.010302,0.007407,0.857135,0.015431,0.008084,0.005522,0.088415,0.000013,0.007536,0.000155,2,
0.014121,0.149249,0.028983,0.046135,0.288267,0.048318,0.018703,0.121053,0.047641,0.237530,4,
0.001376,0.000025,0.000007,0.031552,0.001821,0.017610,0.000000,0.877420,0.009695,0.060495,7,
0.824683,0.000000,0.001129,0.000312,0.000111,0.058369,0.000235,0.000000,0.115157,0.000004,0,
0.001395,0.870269,0.042209,0.046847,0.014412,0.004438,0.003387,0.008721,0.003890,0.004432,1,
0.030755,0.000003,0.599425,0.000609,0.004337,0.004145,0.351925,0.000000,0.008781,0.000020,2,
0.137387,0.000516,0.038403,0.073448,0.166237,0.220632,0.015732,0.014881,0.242383,0.090381,5,
0.037579,0.004256,0.009797,0.052713,0.218053,0.118823,0.005838,0.127322,0.115162,0.310457,8,
0.150191,0.000095,0.039548,0.011988,0.280693,0.152392,0.068972,0.002559,0.209420,0.084142,8,
0.246731,0.000000,0.000031,0.001856,0.013758,0.309892,0.000050,0.001758,0.362650,0.063272,8,
0.001568,0.591579,0.012750,0.004457,0.197858,0.005763,0.024542,0.037432,0.006236,0.117815,2,
0.012341,0.319506,0.066058,0.040301,0.274026,0.034564,0.041453,0.049518,0.036076,0.126158,4,
0.087852,0.008341,0.147220,0.071579,0.254090,0.130501,0.068450,0.010505,0.151206,0.070255,5,
0.272055,0.000003,0.023537,0.005879,0.155863,0.181610,0.048783,0.000467,0.274360,0.037444,5,
0.000278,0.934219,0.006332,0.003425,0.025407,0.001164,0.003702,0.011491,0.001124,0.012858,1,
0.000153,0.956059,0.003555,0.017596,0.003137,0.000882,0.000208,0.015382,0.000655,0.002374,1,
0.036062,0.000071,0.879747,0.022315,0.002027,0.010527,0.034245,0.000001,0.014981,0.000024,2,
0.107048,0.000002,0.002176,0.001649,0.292845,0.130024,0.016431,0.003637,0.186717,0.259472,4,
0.000724,0.002132,0.000046,0.022712,0.006135,0.008863,0.000006,0.866970,0.005425,0.086988,7,
0.007664,0.000138,0.028221,0.000074,0.201012,0.004186,0.738608,0.000027,0.008598,0.011472,6,
0.008879,0.000344,0.000693,0.001775,0.255815,0.029962,0.004088,0.061092,0.033987,0.603366,9,
0.014501,0.000668,0.002422,0.002310,0.373765,0.037375,0.014403,0.031920,0.045608,0.477029,9,
0.000098,0.973657,0.002899,0.005127,0.004773,0.000517,0.000460,0.009046,0.000427,0.002995,1,
0.001756,0.826985,0.023691,0.066030,0.021275,0.007222,0.002092,0.032921,0.005948,0.012082,1,
0.000372,0.950651,0.015165,0.010597,0.009943,0.001316,0.002360,0.005154,0.001194,0.003247,1,
0.020081,0.000779,0.001400,0.023430,0.135903,0.084286,0.001147,0.218481,0.077163,0.437330,0,
0.003985,0.002105,0.258260,0.000339,0.033947,0.001666,0.696033,0.000004,0.003140,0.000522,6,
0.226460,0.000087,0.074356,0.054140,0.103438,0.218358,0.027131,0.001982,0.267672,0.026376,3,
0.072094,0.000000,0.000119,0.010952,0.049981,0.225307,0.000115,0.075588,0.212443,0.353399,5,
0.136010,0.000137,0.572597,0.093880,0.011716,0.067920,0.031380,0.000049,0.085790,0.000521,5,
0.056446,0.000012,0.152521,0.000572,0.079283,0.016807,0.658197,0.000005,0.034048,0.002109,6,
0.276321,0.000000,0.001512,0.024113,0.017333,0.314679,0.000426,0.001837,0.343367,0.020412,0,
0.005262,0.024695,0.001683,0.056283,0.062666,0.034774,0.000437,0.558799,0.026656,0.228745,4,
0.003247,0.632361,0.148700,0.010404,0.089106,0.005809,0.089925,0.002400,0.006902,0.011146,6,
0.003454,0.000166,0.000056,0.012360,0.023381,0.028396,0.000026,0.611369,0.020833,0.299960,9,
0.005862,0.002093,0.000659,0.006206,0.153162,0.029437,0.001267,0.225017,0.027933,0.548365,9,
0.004589,0.000043,0.000034,0.028790,0.009634,0.040669,0.000006,0.715615,0.026707,0.173913,7,
0.006488,0.000000,0.000003,0.000076,0.064974,0.023165,0.000086,0.026336,0.027418,0.851454,9,
0.000145,0.962328,0.004480,0.017706,0.002519,0.000768,0.000223,0.009713,0.000576,0.001542,1,
0.005790,0.000206,0.000110,0.057975,0.012080,0.047540,0.000013,0.700446,0.031219,0.144621,9,
0.003955,0.088080,0.004184,0.009792,0.248326,0.018884,0.006766,0.196339,0.018438,0.405237,7,
0.000837,0.010120,0.032790,0.000040,0.135826,0.000660,0.812361,0.000032,0.001282,0.006053,6,
0.084327,0.005682,0.096195,0.402167,0.052466,0.162542,0.006012,0.018188,0.149553,0.022866,2,
0.689792,0.000000,0.006407,0.000292,0.006700,0.089390,0.014783,0.000000,0.192295,0.000341,0,
0.138445,0.000252,0.052225,0.018848,0.277677,0.154584,0.066359,0.003765,0.203482,0.084362,9,
0.094773,0.000001,0.000351,0.034042,0.041075,0.285631,0.000140,0.077854,0.255236,0.210895,8,
0.034302,0.000468,0.001790,0.241549,0.028411,0.161520,0.000136,0.300158,0.117873,0.113794,5,
0.001770,0.000006,0.000004,0.025435,0.001718,0.022157,0.000000,0.864128,0.012286,0.072496,7,
0.068040,0.000031,0.002526,0.006928,0.244820,0.135948,0.006681,0.022947,0.161086,0.350994,9,
0.000662,0.923254,0.033599,0.018122,0.010649,0.001952,0.003849,0.003595,0.001806,0.002512,1,
0.183868,0.000234,0.272476,0.192547,0.023295,0.144964,0.015967,0.000501,0.163431,0.002716,2,
0.008610,0.000055,0.920348,0.002912,0.000802,0.001680,0.062787,0.000000,0.002803,0.000003,2,
0.547009,0.000000,0.058462,0.010963,0.007630,0.141586,0.012657,0.000005,0.221239,0.000449,3,
0.033172,0.000393,0.001733,0.037146,0.120501,0.126877,0.001017,0.191978,0.114973,0.372209,5,
0.014823,0.105824,0.055425,0.658279,0.017627,0.049790,0.001177,0.048372,0.037515,0.011169,3,
0.202477,0.000000,0.605478,0.005935,0.004052,0.029808,0.098005,0.000000,0.054207,0.000038,0,
0.567579,0.000000,0.074645,0.038354,0.001330,0.132870,0.002498,0.000002,0.182660,0.000062,8,
0.076773,0.000003,0.073733,0.757261,0.000156,0.049699,0.000088,0.000022,0.042251,0.000015,3,
0.189430,0.000104,0.371556,0.031551,0.055460,0.097832,0.111042,0.000111,0.139543,0.003371,5,
0.024407,0.001140,0.012896,0.815767,0.003415,0.071159,0.000103,0.018121,0.049716,0.003276,3,
0.001276,0.010186,0.000212,0.056488,0.009363,0.013435,0.000018,0.821765,0.008361,0.078896,9,
0.124084,0.000000,0.000121,0.000424,0.141551,0.155982,0.001748,0.002847,0.224698,0.348544,5,
0.000120,0.973060,0.004261,0.008665,0.003474,0.000592,0.000396,0.007093,0.000476,0.001861,1,
0.142415,0.000004,0.001769,0.024583,0.081409,0.278134,0.001191,0.021673,0.291473,0.157349,8,
0.384411,0.000000,0.039334,0.001205,0.089630,0.111385,0.152482,0.000013,0.215035,0.006503,6,
0.003549,0.000463,0.000111,0.115859,0.005009,0.033916,0.000005,0.758869,0.019924,0.062296,7,
0.439472,0.000000,0.377709,0.025094,0.000673,0.057489,0.009229,0.000000,0.090325,0.000008,5,
0.026541,0.000002,0.000395,0.801314,0.000339,0.096774,0.000001,0.017514,0.055760,0.001359,3,
0.000298,0.955871,0.010787,0.007711,0.010814,0.001131,0.002172,0.006130,0.001030,0.004056,1,
0.000585,0.000006,0.186798,0.000004,0.001118,0.000056,0.811273,0.000000,0.000158,0.000001,2,
0.007547,0.287532,0.096008,0.008778,0.326883,0.014845,0.160127,0.008784,0.018433,0.071061,1,
0.222272,0.000012,0.017577,0.139060,0.025346,0.286556,0.001695,0.003848,0.288718,0.014917,8,
0.016455,0.000185,0.012371,0.909314,0.000459,0.035218,0.000026,0.001941,0.023778,0.000252,3,
0.023700,0.021760,0.068810,0.008630,0.482646,0.038539,0.167258,0.008345,0.050514,0.129798,4,
0.009641,0.004077,0.011931,0.000942,0.571384,0.016474,0.135607,0.005568,0.023960,0.220416,4,
0.004253,0.459086,0.017851,0.023078,0.187868,0.017274,0.012755,0.104769,0.016679,0.156386,8,
0.000892,0.003045,0.000069,0.020756,0.009650,0.010084,0.000012,0.833691,0.006473,0.115329,7,
0.256995,0.000001,0.008226,0.004842,0.144249,0.205769,0.019910,0.000886,0.297858,0.061263,9,
0.001457,0.000598,0.000045,0.012459,0.014370,0.014704,0.000015,0.747838,0.010081,0.198434,7,
0.045547,0.001257,0.029163,0.005677,0.479844,0.064848,0.103991,0.006400,0.088558,0.174714,4,
0.008220,0.007344,0.084600,0.872371,0.000625,0.014896,0.000177,0.000817,0.010832,0.000119,2,
0.000131,0.934349,0.001971,0.002285,0.018874,0.000747,0.001274,0.023005,0.000673,0.016690,4,
0.000856,0.896383,0.014927,0.034234,0.014805,0.003678,0.001546,0.022275,0.003049,0.008247,1,
0.076087,0.000000,0.264829,0.000123,0.006672,0.006386,0.629355,0.000000,0.016520,0.000028,6,
0.003369,0.512745,0.373476,0.074687,0.009063,0.005108,0.015178,0.000610,0.005108,0.000657,2,
0.019818,0.002601,0.146828,0.001673,0.218113,0.014447,0.557944,0.000191,0.023922,0.014464,6,
0.059525,0.000097,0.002056,0.031664,0.131005,0.177581,0.001454,0.096252,0.171992,0.328374,5,
0.218072,0.000001,0.002603,0.009914,0.086780,0.263555,0.003210,0.003677,0.323904,0.088283,8,
0.000101,0.974224,0.003722,0.009919,0.002493,0.000523,0.000259,0.006949,0.000407,0.001403,1,
0.209676,0.000012,0.039507,0.005622,0.229465,0.145579,0.100032,0.000564,0.223997,0.045547,4,
0.388312,0.000000,0.333961,0.002086,0.005621,0.042190,0.140320,0.000000,0.087457,0.000052,4,
0.036072,0.000001,0.671650,0.000590,0.002352,0.003865,0.277085,0.000000,0.008377,0.000008,2,
0.572789,0.000000,0.367046,0.007630,0.000010,0.017832,0.001409,0.000000,0.033285,0.000000,0,
0.002237,0.752334,0.115575,0.012208,0.053045,0.004418,0.045498,0.002443,0.004962,0.007278,1,
0.342456,0.000000,0.001078,0.047348,0.002322,0.301154,0.000061,0.000341,0.303007,0.002233,0,
0.215202,0.000034,0.033963,0.025004,0.149002,0.217685,0.026589,0.002500,0.278233,0.051787,8,
0.001786,0.030559,0.770528,0.193274,0.000128,0.001361,0.001123,0.000006,0.001234,0.000002,2,
0.171705,0.000000,0.000306,0.006259,0.053807,0.283794,0.000438,0.008852,0.320042,0.154797,5,
0.000287,0.942361,0.007224,0.004376,0.020399,0.001182,0.003145,0.010187,0.001120,0.009718,1,
0.670027,0.000000,0.000219,0.000089,0.002739,0.107379,0.000805,0.000000,0.218196,0.000546,0,
0.110175,0.000014,0.003875,0.008056,0.224047,0.176254,0.008891,0.011709,0.217035,0.239943,2,
0.009761,0.000017,0.000047,0.066098,0.007636,0.077390,0.000004,0.655435,0.049244,0.134368,3,
0.085526,0.000015,0.180938,0.001194,0.092234,0.027884,0.555593,0.000011,0.053612,0.002993,4,
0.030440,0.000000,0.045078,0.000010,0.014523,0.002824,0.898623,0.000000,0.008408,0.000095,6,
0.177646,0.000227,0.183067,0.024864,0.155345,0.130595,0.126113,0.000655,0.182402,0.019086,9,
0.000671,0.912991,0.025299,0.007223,0.027834,0.001996,0.009480,0.005056,0.002023,0.007429,1,
0.041892,0.000012,0.001150,0.001568,0.305789,0.078312,0.008949,0.013034,0.102559,0.446734,4,
0.027563,0.001961,0.006428,0.630183,0.011283,0.111324,0.000134,0.111547,0.077269,0.022308,3,
0.027125,0.003350,0.186217,0.003199,0.224244,0.020812,0.485503,0.000295,0.032984,0.016269,4,
0.008869,0.022790,0.062544,0.861451,0.001866,0.021694,0.000267,0.004372,0.015537,0.000610,3,
0.399176,0.000000,0.003004,0.028732,0.004236,0.262183,0.000311,0.000140,0.300138,0.002080,3,
0.217070,0.000002,0.004020,0.048321,0.037440,0.314913,0.001070,0.006358,0.329065,0.041742,5,
0.010511,0.008315,0.002361,0.028258,0.145484,0.051398,0.001627,0.309168,0.045527,0.397351,9,
0.046865,0.001665,0.628497,0.017113,0.042751,0.025813,0.198263,0.000062,0.037430,0.001541,6,
0.091413,0.001230,0.158499,0.498866,0.013163,0.118067,0.003574,0.002229,0.110109,0.002849,3,
0.007208,0.000183,0.267875,0.000252,0.021992,0.002055,0.696016,0.000001,0.004182,0.000237,6,
0.129506,0.000006,0.001974,0.021818,0.101025,0.257754,0.001607,0.024105,0.273960,0.188247,8,
0.135491,0.000239,0.019547,0.080567,0.128371,0.246876,0.006815,0.022134,0.257616,0.102344,4,
0.004869,0.000591,0.000197,0.009182,0.065170,0.031444,0.000191,0.409041,0.026246,0.453068,9,
0.006473,0.112296,0.009122,0.016457,0.284747,0.026822,0.011380,0.158560,0.026586,0.347557,4,
0.000176,0.962185,0.005066,0.004257,0.011079,0.000785,0.001521,0.008601,0.000709,0.005622,1,
0.671314,0.000000,0.000178,0.004006,0.000055,0.141946,0.000006,0.000000,0.182479,0.000016,0,
0.054233,0.031723,0.463977,0.109823,0.101586,0.065888,0.082063,0.002698,0.075510,0.012498,3,
0.103753,0.000012,0.202319,0.001509,0.083987,0.032616,0.510987,0.000010,0.062154,0.002652,6,
0.235331,0.000003,0.009172,0.014989,0.106714,0.247571,0.009017,0.002508,0.313387,0.061307,0,
0.018575,0.104840,0.178594,0.015405,0.335781,0.028623,0.219436,0.005506,0.036508,0.056732,4,
0.064157,0.000002,0.011725,0.788227,0.000272,0.077329,0.000022,0.000301,0.057857,0.000106,3,
0.437920,0.000000,0.004529,0.004101,0.022539,0.209356,0.004262,0.000067,0.310582,0.006645,8,
0.031303,0.000887,0.034174,0.001759,0.493329,0.034075,0.244429,0.001643,0.052800,0.105602,9,
0.279833,0.000000,0.534777,0.018566,0.002755,0.049451,0.035033,0.000001,0.079546,0.000038,6,
0.076849,0.000266,0.112525,0.003584,0.281669,0.052402,0.358983,0.000338,0.084910,0.028476,6,
0.000663,0.000135,0.000009,0.017984,0.002436,0.009175,0.000001,0.896937,0.005215,0.067446,7,
0.006383,0.009675,0.676039,0.003444,0.017581,0.003196,0.278401,0.000010,0.004983,0.000289,2,
0.001970,0.830969,0.072162,0.051198,0.017381,0.005348,0.006059,0.005979,0.004892,0.004042,1,
0.199082,0.000001,0.003158,0.012686,0.097568,0.262208,0.003510,0.005341,0.314498,0.101946,0,
0.019703,0.001793,0.009773,0.002692,0.504928,0.037714,0.058151,0.013075,0.050023,0.302148,4,
0.066129,0.014371,0.241561,0.409639,0.038552,0.104018,0.011197,0.006382,0.099426,0.008725,8,
0.005314,0.010106,0.090627,0.000505,0.210591,0.004485,0.657327,0.000158,0.007663,0.013224,6,
0.000546,0.001581,0.019017,0.000009,0.085925,0.000320,0.889231,0.000006,0.000700,0.002666,6,
0.134870,0.000318,0.024154,0.186549,0.067133,0.259379,0.003302,0.022932,0.248212,0.053152,0,
0.022421,0.003472,0.003705,0.043553,0.157650,0.090887,0.002111,0.228326,0.082380,0.365495,3,
0.315736,0.000000,0.005702,0.008080,0.059569,0.244555,0.006122,0.000628,0.330926,0.028681,0,
0.007841,0.002440,0.000704,0.031521,0.067347,0.047760,0.000304,0.472397,0.038221,0.331464,3,
0.037252,0.004908,0.026628,0.013285,0.441670,0.073087,0.052822,0.022008,0.088495,0.239844,4,
0.057915,0.000062,0.001229,0.214810,0.023673,0.233773,0.000097,0.191256,0.175061,0.102125,3,
0.419591,0.000001,0.101400,0.051596,0.009770,0.175948,0.009158,0.000037,0.231647,0.000854,9,
0.040206,0.000001,0.058359,0.000088,0.071991,0.009182,0.796979,0.000001,0.021550,0.001644,6,
0.020150,0.026267,0.484102,0.012269,0.103309,0.017027,0.307019,0.000316,0.023903,0.005638,2,
