0, 1, 2, 3, 4, 5, 6, 7, 8, 9, True
0.001330,0.944081,0.022970,0.012444,0.006416,0.002792,0.002244,0.003536,0.001844,0.002343,1,
0.000034,0.990403,0.001171,0.000864,0.001992,0.000589,0.000376,0.003377,0.000114,0.001080,1,
0.100570,0.001739,0.018262,0.026233,0.258568,0.199095,0.021657,0.025674,0.155252,0.192949,5,
0.038726,0.000221,0.000863,0.026700,0.015168,0.134211,0.000325,0.066961,0.375782,0.341044,8,
0.060605,0.001855,0.051233,0.046351,0.563033,0.114919,0.024412,0.003712,0.011912,0.121967,4,
0.074838,0.000796,0.330196,0.010146,0.167028,0.009387,0.357970,0.003313,0.030333,0.015994,6,
0.000038,0.000001,0.001222,0.000012,0.000467,0.000419,0.997715,0.000001,0.000065,0.000060,6,
0.000201,0.000858,0.001125,0.017252,0.011977,0.001503,0.000055,0.847741,0.002268,0.117020,7,
0.001088,0.885646,0.018179,0.018171,0.014043,0.001608,0.000309,0.034557,0.003962,0.022437,1,
0.007248,0.001365,0.012406,0.020524,0.179394,0.006095,0.001354,0.042528,0.028917,0.700169,4,
0.166136,0.008456,0.117133,0.008871,0.420974,0.146651,0.009311,0.015422,0.009049,0.097998,5,
0.040945,0.001880,0.352066,0.333898,0.037928,0.013412,0.033551,0.011406,0.144726,0.030188,7,
0.002182,0.098380,0.004965,0.021293,0.187756,0.037657,0.001799,0.511745,0.004705,0.129517,9,
0.000448,0.000059,0.008645,0.000289,0.004673,0.003862,0.981302,0.000026,0.000330,0.000366,6,
0.000404,0.010697,0.002116,0.014092,0.016102,0.002299,0.000082,0.867688,0.000942,0.085579,7,
0.102061,0.004053,0.051508,0.002461,0.582610,0.099750,0.026797,0.011935,0.034502,0.084322,5,
0.061833,0.000009,0.001079,0.000454,0.000109,0.007278,0.000721,0.000005,0.928117,0.000394,0,
0.000602,0.001435,0.119137,0.001480,0.008154,0.001710,0.866722,0.000193,0.000377,0.000189,6,
0.391547,0.000464,0.172436,0.367300,0.003265,0.022081,0.015616,0.005275,0.020303,0.001714,2,
0.000237,0.001582,0.020119,0.970418,0.000086,0.000720,0.000018,0.005312,0.001240,0.000268,3,
0.055061,0.002498,0.122834,0.091335,0.003860,0.210471,0.011079,0.000618,0.497237,0.005006,8,
0.062415,0.000180,0.020758,0.087589,0.003079,0.038624,0.001844,0.000905,0.769194,0.015413,8,
0.112522,0.000924,0.059492,0.463115,0.011018,0.187026,0.007538,0.003095,0.132044,0.023227,3,
0.005071,0.015581,0.809081,0.134832,0.008421,0.001658,0.015068,0.007477,0.001940,0.000871,2,
0.008163,0.047126,0.009148,0.015549,0.400762,0.117118,0.004154,0.124087,0.033359,0.240534,4,
0.178631,0.006269,0.019548,0.372145,0.008174,0.317728,0.006887,0.012083,0.065192,0.013342,3,
0.013485,0.002258,0.716978,0.000277,0.084749,0.000657,0.179077,0.000523,0.000779,0.001217,2,
0.016911,0.000539,0.008109,0.000296,0.230612,0.022269,0.709678,0.001412,0.002718,0.007456,6,
0.189804,0.000259,0.007368,0.003787,0.027136,0.276148,0.019551,0.000995,0.437867,0.037084,8,
0.004705,0.004687,0.605180,0.316206,0.001242,0.028407,0.015141,0.000819,0.022834,0.000780,3,
0.000042,0.000012,0.990469,0.000251,0.000091,0.000043,0.009007,0.000000,0.000083,0.000002,2,
0.019972,0.006354,0.494600,0.020380,0.186096,0.006877,0.206150,0.044663,0.002981,0.011927,2,
0.011134,0.001616,0.012037,0.047695,0.145078,0.025350,0.001668,0.049321,0.043932,0.662170,7,
0.027088,0.009225,0.125913,0.042754,0.542142,0.019462,0.041176,0.033526,0.025298,0.133416,7,
0.253825,0.004382,0.024461,0.001793,0.042183,0.502500,0.006292,0.010815,0.138070,0.015680,5,
0.010712,0.021520,0.122182,0.658960,0.004680,0.106434,0.006396,0.003760,0.060408,0.004949,2,
0.000360,0.000001,0.002318,0.994848,0.000000,0.002221,0.000002,0.000033,0.000215,0.000001,3,
0.427781,0.001322,0.023815,0.002267,0.152729,0.308479,0.015351,0.005465,0.037826,0.024966,5,
0.024602,0.000018,0.012484,0.018285,0.000113,0.011835,0.001097,0.000025,0.931191,0.000351,8,
0.010626,0.011553,0.009790,0.003596,0.353774,0.015589,0.004497,0.029462,0.027656,0.533455,9,
0.074363,0.000682,0.006005,0.040092,0.021317,0.084065,0.001190,0.025304,0.540667,0.206316,0,
0.005761,0.000061,0.252098,0.000263,0.008678,0.001047,0.730748,0.000021,0.001184,0.000137,4,
0.002911,0.000311,0.037429,0.928756,0.000563,0.023551,0.000437,0.001003,0.004544,0.000496,3,
0.000624,0.001610,0.000681,0.024121,0.012499,0.012064,0.000052,0.804172,0.005171,0.139007,7,
0.016544,0.019455,0.034729,0.026639,0.485733,0.045379,0.015583,0.018499,0.063008,0.274430,9,
0.078817,0.001501,0.037957,0.023791,0.228741,0.046410,0.017193,0.007196,0.224293,0.334100,0,
0.037959,0.007832,0.026794,0.416897,0.012095,0.027842,0.001150,0.186027,0.065812,0.217590,3,
0.002396,0.970140,0.007834,0.003836,0.001293,0.001743,0.000365,0.004474,0.005112,0.002807,1,
0.065701,0.000568,0.010522,0.041154,0.019760,0.693829,0.034075,0.001662,0.124321,0.008407,5,
0.001112,0.000045,0.382221,0.596938,0.000075,0.000439,0.000577,0.000060,0.018498,0.000033,3,
0.535605,0.000148,0.009196,0.009633,0.001818,0.183038,0.000830,0.001454,0.251714,0.006564,0,
0.006257,0.000039,0.895962,0.001052,0.001401,0.000278,0.094583,0.000030,0.000369,0.000027,2,
0.159083,0.002591,0.080626,0.016283,0.219345,0.040687,0.066321,0.006752,0.249081,0.159231,8,
0.088503,0.000206,0.001859,0.037590,0.020780,0.058277,0.000412,0.299571,0.038673,0.454129,5,
0.000192,0.000125,0.001459,0.069156,0.002133,0.000455,0.000019,0.905898,0.000690,0.019874,7,
0.011162,0.002964,0.003144,0.073532,0.038058,0.077408,0.000601,0.360046,0.081783,0.351302,4,
0.446473,0.000894,0.002018,0.020953,0.002031,0.478411,0.000927,0.005447,0.034886,0.007960,0,
0.001121,0.000065,0.068364,0.000450,0.003507,0.001147,0.924980,0.000301,0.000034,0.000031,6,
0.028419,0.001261,0.137857,0.018696,0.390155,0.013059,0.345748,0.007163,0.012531,0.045111,6,
0.154105,0.001558,0.019335,0.027890,0.070524,0.142469,0.005173,0.028304,0.329449,0.221193,9,
0.019376,0.001849,0.007578,0.461472,0.004850,0.025678,0.000376,0.319481,0.054499,0.104841,3,
0.131032,0.000916,0.003103,0.011678,0.001697,0.331745,0.000881,0.002073,0.510004,0.006872,2,
0.009138,0.000100,0.012916,0.000157,0.613198,0.002751,0.346285,0.004443,0.000467,0.010545,2,
0.054904,0.001299,0.012331,0.303939,0.013335,0.267581,0.001226,0.035785,0.212102,0.097498,5,
0.000880,0.012066,0.006476,0.028865,0.157521,0.005064,0.000741,0.661907,0.002282,0.124198,4,
0.009798,0.000596,0.073413,0.801307,0.002055,0.010062,0.000674,0.004293,0.091738,0.006064,3,
0.006562,0.050815,0.673610,0.227897,0.007735,0.003850,0.005603,0.018029,0.003775,0.002125,2,
0.008338,0.002439,0.005694,0.018725,0.586852,0.065642,0.020728,0.132764,0.009895,0.148923,4,
0.039393,0.000407,0.006235,0.017059,0.178008,0.023284,0.004178,0.022393,0.107264,0.601781,0,
0.003732,0.004927,0.265420,0.659528,0.020020,0.003981,0.006191,0.012257,0.015722,0.008223,3,
0.000589,0.001633,0.026601,0.955709,0.000585,0.003810,0.000244,0.008273,0.001931,0.000625,3,
0.001118,0.000274,0.001059,0.116191,0.012494,0.018456,0.000089,0.688070,0.010909,0.151340,7,
0.166222,0.001906,0.078712,0.238094,0.028096,0.081007,0.003702,0.048324,0.274267,0.079670,0,
0.015917,0.004622,0.142659,0.014846,0.274655,0.013061,0.475220,0.004806,0.021042,0.033172,4,
0.001584,0.002549,0.902704,0.011426,0.003340,0.001052,0.075418,0.000041,0.001709,0.000176,2,
0.008980,0.894194,0.045562,0.002898,0.017264,0.003560,0.007704,0.002915,0.009884,0.007039,1,
0.000034,0.994814,0.001599,0.001606,0.000345,0.000243,0.000086,0.000895,0.000106,0.000271,1,
0.002664,0.000885,0.060336,0.001434,0.047434,0.004790,0.877791,0.000438,0.001703,0.002525,6,
0.069270,0.291897,0.101494,0.034213,0.124441,0.069183,0.011171,0.119551,0.089731,0.089049,7,
0.002773,0.000598,0.837388,0.000887,0.005998,0.000638,0.145577,0.000037,0.005561,0.000542,2,
0.000412,0.000329,0.987403,0.002263,0.000193,0.000089,0.009256,0.000005,0.000044,0.000007,2,
