0, 1, 2, 3, 4, 5, 6, 7, 8, 9, True
0.003521,0.632528,0.026342,0.024697,0.155417,0.009744,0.043344,0.014004,0.011552,0.078850,1,
0.000262,0.931878,0.001960,0.003244,0.025936,0.001117,0.003585,0.009660,0.001216,0.021143,1,
0.061863,0.000576,0.017770,0.196698,0.173083,0.146784,0.013459,0.026912,0.155164,0.207692,5,
0.047393,0.000001,0.000283,0.183984,0.025267,0.222785,0.000106,0.128952,0.173216,0.218012,8,
0.204409,0.000001,0.026619,0.186859,0.065470,0.209543,0.013728,0.000837,0.252355,0.040179,4,
0.079085,0.000112,0.276449,0.076175,0.142006,0.053685,0.271521,0.000163,0.081188,0.019618,6,
0.022270,0.000001,0.448163,0.006322,0.016957,0.004694,0.491552,0.000000,0.009666,0.000374,6,
0.000265,0.002647,0.000007,0.007022,0.004604,0.004364,0.000005,0.880785,0.002834,0.097466,7,
0.000664,0.810950,0.001881,0.009283,0.047972,0.003548,0.002917,0.051188,0.003538,0.068058,1,
0.013352,0.020803,0.004409,0.107497,0.149934,0.062994,0.004078,0.212573,0.058507,0.365853,4,
0.084047,0.000482,0.058712,0.181075,0.211225,0.131285,0.049097,0.006257,0.156791,0.121029,5,
0.078898,0.000663,0.059257,0.178472,0.220362,0.126628,0.050708,0.006970,0.150909,0.127132,7,
0.002685,0.155883,0.001187,0.039075,0.080917,0.019091,0.001296,0.400983,0.016566,0.282315,9,
0.010727,0.000232,0.375275,0.008050,0.042883,0.004389,0.548671,0.000004,0.008127,0.001643,6,
0.000919,0.066948,0.000166,0.018804,0.028739,0.009569,0.000163,0.665200,0.007401,0.202091,7,
0.070542,0.001334,0.086011,0.158394,0.248580,0.105332,0.080701,0.005307,0.130105,0.113694,5,
0.401276,0.000000,0.006198,0.103937,0.007357,0.211309,0.001676,0.000021,0.263962,0.004264,0,
0.003554,0.000681,0.343069,0.002880,0.026355,0.001341,0.618810,0.000002,0.002639,0.000670,6,
0.424365,0.000000,0.024366,0.102608,0.013630,0.177074,0.008379,0.000012,0.245523,0.004043,2,
0.038067,0.001562,0.008438,0.175106,0.158039,0.123944,0.006511,0.075449,0.121678,0.291206,3,
0.210734,0.000001,0.055537,0.172735,0.082317,0.180480,0.032153,0.000465,0.232379,0.033198,8,
0.161361,0.000001,0.009215,0.205736,0.054840,0.238580,0.004312,0.003040,0.257667,0.065249,8,
0.194836,0.000000,0.015468,0.193050,0.054595,0.227284,0.007360,0.001251,0.261018,0.045138,3,
0.027516,0.035881,0.144375,0.085014,0.317173,0.042859,0.190469,0.004860,0.056022,0.095830,2,
0.015045,0.023738,0.006051,0.113683,0.170428,0.065833,0.005745,0.177098,0.062606,0.359772,4,
0.271576,0.000000,0.000291,0.118209,0.002732,0.306164,0.000052,0.000224,0.292277,0.008474,3,
0.002187,0.017041,0.294685,0.003213,0.044629,0.001239,0.633116,0.000009,0.002285,0.001596,2,
0.043248,0.001473,0.267668,0.063134,0.186681,0.037236,0.317114,0.000388,0.055115,0.027944,6,
0.175403,0.000002,0.026537,0.196862,0.081062,0.205886,0.014635,0.001539,0.243030,0.055043,8,
0.116507,0.000014,0.281806,0.078983,0.105607,0.063692,0.241508,0.000067,0.098892,0.012925,3,
0.002842,0.000000,0.468101,0.000106,0.000348,0.000096,0.528195,0.000000,0.000312,0.000001,2,
0.023330,0.007517,0.275236,0.042128,0.188248,0.021610,0.384177,0.000404,0.032447,0.024903,2,
0.023569,0.002170,0.003447,0.145294,0.120411,0.101510,0.002593,0.164582,0.092574,0.343850,7,
0.038683,0.012560,0.050777,0.145675,0.294863,0.084725,0.053203,0.021607,0.097352,0.200555,7,
0.164102,0.000004,0.027227,0.199883,0.089222,0.202406,0.015520,0.001935,0.237571,0.062130,5,
0.099924,0.000164,0.047699,0.192737,0.177310,0.151198,0.036309,0.005349,0.178657,0.110651,2,
0.344806,0.000000,0.003891,0.120076,0.008225,0.237428,0.001046,0.000063,0.277401,0.007064,3,
0.228249,0.000000,0.038825,0.173780,0.064461,0.196267,0.020376,0.000425,0.247634,0.029984,5,
0.453330,0.000000,0.009840,0.090152,0.006773,0.186343,0.002705,0.000008,0.248163,0.002687,8,
0.008254,0.185276,0.009067,0.073943,0.197079,0.035808,0.010784,0.144046,0.035670,0.300072,9,
0.038306,0.000081,0.001494,0.178805,0.067947,0.160116,0.000827,0.128883,0.138497,0.285044,0,
0.013297,0.000001,0.445665,0.003120,0.009975,0.002261,0.520566,0.000000,0.004968,0.000148,4,
0.179162,0.000001,0.021186,0.197630,0.071399,0.214694,0.011106,0.001571,0.249642,0.053608,3,
0.000572,0.001867,0.000015,0.012265,0.007336,0.008025,0.000010,0.833860,0.005376,0.130672,7,
0.026840,0.030513,0.031560,0.133138,0.286356,0.073591,0.034076,0.045435,0.080497,0.257993,9,
0.055502,0.001601,0.027030,0.183520,0.213920,0.126181,0.022832,0.024386,0.137711,0.207318,0,
0.013251,0.002097,0.001168,0.107253,0.077331,0.075254,0.000838,0.308343,0.063538,0.350926,3,
0.002814,0.649387,0.011739,0.025165,0.130856,0.010150,0.018055,0.033948,0.011127,0.106759,1,
0.207712,0.000001,0.027621,0.185313,0.064945,0.208423,0.014238,0.000769,0.252303,0.038676,5,
0.336956,0.000000,0.035184,0.132985,0.029297,0.187985,0.014874,0.000055,0.252772,0.009892,3,
0.217737,0.000000,0.003501,0.174096,0.020201,0.268698,0.001177,0.000931,0.284242,0.029417,0,
0.006163,0.000001,0.420741,0.001423,0.006455,0.000939,0.562035,0.000000,0.002176,0.000068,2,
0.063514,0.001996,0.069351,0.163011,0.256054,0.106590,0.065302,0.008311,0.128029,0.137841,8,
0.060252,0.000001,0.000313,0.195655,0.023233,0.252082,0.000110,0.084641,0.199305,0.184408,5,
0.000311,0.002298,0.000008,0.007870,0.004973,0.004969,0.000006,0.873259,0.003241,0.103065,7,
0.004787,0.000987,0.000171,0.055135,0.029287,0.040258,0.000110,0.566953,0.030215,0.272097,4,
0.219985,0.000000,0.000321,0.141917,0.004519,0.320599,0.000065,0.000779,0.294968,0.016848,0,
0.010695,0.000004,0.422144,0.003525,0.014113,0.002302,0.542094,0.000000,0.004865,0.000257,6,
0.129232,0.000026,0.207639,0.111570,0.134518,0.089816,0.172009,0.000214,0.130602,0.024375,6,
0.078449,0.000041,0.006754,0.215161,0.097242,0.196292,0.003945,0.026538,0.194616,0.180962,9,
0.010931,0.000432,0.000373,0.093293,0.042708,0.073648,0.000225,0.405180,0.057631,0.315579,3,
0.145110,0.000000,0.000356,0.181320,0.009891,0.325547,0.000090,0.005939,0.281511,0.050236,2,
0.040587,0.002934,0.243543,0.069098,0.214607,0.039447,0.295133,0.000670,0.056930,0.037051,2,
0.056653,0.000026,0.002050,0.202874,0.066415,0.195584,0.001064,0.068912,0.175096,0.231325,5,
0.002515,0.111245,0.000861,0.037843,0.069925,0.018996,0.000901,0.458980,0.016104,0.282629,4,
0.081350,0.000015,0.004148,0.216945,0.074519,0.214118,0.002179,0.028426,0.205339,0.172962,3,
0.024722,0.053007,0.130219,0.083864,0.326059,0.041321,0.174936,0.006289,0.053275,0.106307,2,
0.025033,0.007196,0.008251,0.146145,0.177899,0.092521,0.007185,0.113282,0.090164,0.332324,4,
0.045453,0.000363,0.005333,0.189323,0.119131,0.149762,0.003574,0.072593,0.142586,0.271882,0,
0.051364,0.005281,0.092568,0.139758,0.289252,0.084121,0.097056,0.007374,0.103817,0.129409,3,
0.054195,0.000760,0.014103,0.192580,0.168992,0.141845,0.010699,0.037428,0.146424,0.232974,3,
0.002914,0.000254,0.000045,0.037724,0.013815,0.030060,0.000025,0.684962,0.020875,0.209325,7,
0.088036,0.000044,0.010393,0.215806,0.108989,0.193666,0.006318,0.017609,0.199740,0.159399,0,
0.031457,0.010702,0.215271,0.068848,0.253850,0.036347,0.280366,0.001340,0.050993,0.050827,4,
0.006201,0.000133,0.372868,0.003880,0.025122,0.002051,0.585043,0.000001,0.004058,0.000642,2,
0.002364,0.715018,0.027913,0.015727,0.121651,0.005903,0.049659,0.006748,0.007288,0.047728,1,
0.000474,0.903081,0.003873,0.005059,0.039724,0.001783,0.007010,0.009541,0.001997,0.027457,1,
